Giulian_day; rain_mm; Tmax; Tmin; et0; kcb; lai; pday; irrig_mm; peff_mm; h2o_dispL_mm; h2o_disp_mm; interception_mm; runoff_mm; infiltration_mm; eva_pot_mm; eva_mm; perc1_mm; theta1_mm; ponding_mm; trasp_pot_mm; trasp_act_mm; ks; thickness_II_m; wat_table_depth_under_root_m; capflux_mm; perc2_mm; theta2_mm; theta_old_mm; rawbig; rawinf; wat_table_depth_m; distr_irr_mm; priv_well_irr_mm; espperc1; espperc2; irr_loss_mm
          97 ;   0.00000000     ;   20.5150051     ;   4.39051819     ;   2.78652287     ;  0.860099971     ;   1.11539996     ;  0.641992688     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.910492957     ;  0.910492957     ;   1.76333797     ;   36.9856529     ;   0.00000000     ;   2.39668822     ;   2.39668822     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.201000378     ;   209.758331     ;   210.592728     ;   154.436462     ;   108.230644     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000429     ;   1.00001788     ;   0.00000000    
          98 ;   5.33317588E-02 ;   17.9597797     ;   7.05751991     ;   2.05294490     ;  0.895099998     ;   1.15380001     ;  0.567712784     ;   0.00000000     ;   3.34105939E-02 ;   5.33317588E-02 ;   3.34105939E-02 ;   1.99211668E-02 ;   0.00000000     ;   3.33571248E-02 ;  0.558921516     ;  0.558921516     ;  0.865824461     ;   35.5942650     ;   0.00000000     ;   1.83759117     ;   1.83759117     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.186424226     ;   208.600159     ;   209.758331     ;   160.901764     ;   112.848717     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000429     ;   1.00001788     ;   0.00000000    
          99 ;   10.3179035     ;   13.1928053     ;   10.2185898     ;  0.734384596     ;  0.930199981     ;   1.19229996     ;  0.604139507     ;   0.00000000     ;   9.70878601     ;   10.3179035     ;   9.23465252     ;  0.609117091     ;  0.123274714     ;   9.21987724     ;  0.103443466     ;  0.103443466     ;   2.72142935     ;   41.9892654     ;  0.350858688     ;  0.683124542     ;  0.683124542     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.184101820     ;   210.454361     ;   208.600143     ;   157.731186     ;   110.584015     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000429     ;   1.00001788     ;   0.00000000    
         100 ;   18.7462749     ;   13.5559330     ;   13.0123835     ;  0.507826626     ;  0.965200007     ;   1.23080003     ;  0.668537259     ;   0.00000000     ;   18.0724907     ;   19.0971336     ;   14.0966854     ;  0.673783898     ;   1.12493277     ;   14.0741282     ;   5.13125956E-02 ;   5.13125956E-02 ;   11.0331936     ;   44.9788818     ;   3.20173073     ;  0.490154296     ;  0.490154296     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.275482625     ;   220.721954     ;   210.454361     ;   152.126038     ;   106.580338     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000429     ;   1.00001788     ;   0.00000000    
         101 ;   9.60321426     ;   13.8447189     ;   12.7503862     ;  0.757164896     ;   1.00020003     ;   1.26919997     ;  0.678341329     ;   0.00000000     ;   8.96190071     ;   12.8049450     ;   10.4915886     ;  0.641313910     ;  0.434731245     ;   10.4748011     ;   4.20833305E-02 ;   4.20833305E-02 ;   11.3638964     ;   44.0477066     ;   1.23731184     ;  0.757316291     ;  0.757316291     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.556653261     ;   230.771927     ;   220.721954     ;   151.272690     ;   105.970802     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000429     ;   1.00001788     ;   0.00000000    
         102 ;   2.22540069     ;   15.4411297     ;   10.3318043     ;   1.45384872     ;   1.03520000     ;   1.30770004     ;  0.668024004     ;   0.00000000     ;   1.79163170     ;   3.46271253     ;   3.02894354     ;  0.433769017     ;   0.00000000     ;   3.02409697     ;   8.79774690E-02 ;   8.79774690E-02 ;   6.04526472     ;   40.9385643     ;   0.00000000     ;   1.50502408     ;   1.50502408     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.849975884     ;   234.462219     ;   230.771912     ;   152.170700     ;   106.612244     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000429     ;   1.00001788     ;   0.00000000    
         103 ;   3.29932356     ;   16.0104809     ;   7.21494341     ;   1.56657660     ;   1.07019997     ;   1.34619999     ;  0.636279941     ;   0.00000000     ;   2.77671909     ;   3.29932356     ;   2.77671909     ;  0.522604525     ;   0.00000000     ;   2.77227592     ;   9.87372175E-02 ;   9.87372175E-02 ;   3.53197122     ;   40.0801239     ;   0.00000000     ;   1.67655039     ;   1.67655039     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.951730490     ;   235.365891     ;   234.462204     ;   154.933701     ;   108.585808     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000429     ;   1.00001788     ;   0.00000000    
         104 ;   4.79555607     ;   18.0882263     ;   7.42669535     ;   2.31608558     ;   1.07019997     ;   1.38460004     ;  0.628988504     ;   0.00000000     ;   4.19151974     ;   4.79555607     ;   4.19151974     ;  0.604036450     ;   0.00000000     ;   4.18481302     ;  0.237234145     ;  0.237234145     ;   3.43724418     ;   40.5904617     ;   0.00000000     ;   2.47867441     ;   2.47867441     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.971360326     ;   235.353058     ;   235.365875     ;   155.568344     ;   109.039131     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000429     ;   1.00001788     ;   0.00000000    
         105 ;   0.00000000     ;   17.0807438     ;   4.23618317     ;   2.90424180     ;   1.07019997     ;   1.42309999     ;  0.591363668     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.366122931     ;  0.366122931     ;   2.34452891     ;   37.8798027     ;   0.00000000     ;   3.10811949     ;   3.10811949     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.938116431     ;   233.651352     ;   235.353043     ;   158.843201     ;   111.378311     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000298     ;   1.00001287     ;   0.00000000    
         106 ;   0.00000000     ;   17.2245369     ;   5.27850342     ;   2.30856752     ;   1.07019997     ;   1.46150005     ;  0.561030328     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.261909902     ;  0.261909902     ;   1.17493498     ;   36.4429626     ;   0.00000000     ;   2.47062898     ;   2.47062898     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.830893934     ;   231.524734     ;   233.651352     ;   161.483398     ;   113.264168     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000203     ;   1.00000918     ;   0.00000000    
         107 ;   4.12675762     ;   16.5728989     ;   6.79590750     ;   1.89114630     ;   1.07019997     ;   1.50000000     ;  0.590698421     ;   0.00000000     ;   3.50009418     ;   4.12675762     ;   3.50009418     ;  0.626663387     ;   0.00000000     ;   3.49449372     ;  0.195064098     ;  0.195064098     ;   1.32441139     ;   38.4179726     ;   0.00000000     ;   2.02390480     ;   2.02390480     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.739912152     ;   230.085312     ;   231.524734     ;   158.901093     ;   111.419662     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000143     ;   1.00000656     ;   0.00000000    
         108 ;   0.00000000     ;   15.6406050     ;   4.81635809     ;   3.35611343     ;   1.07019997     ;   1.53849995     ;  0.611241221     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.558719993     ;  0.558719993     ;   1.31766450     ;   36.5415993     ;   0.00000000     ;   3.59171247     ;   3.59171247     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.657379389     ;   227.153931     ;   230.085312     ;   157.113052     ;   110.142502     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000095     ;   1.00000477     ;   0.00000000    
         109 ;   0.00000000     ;   14.7427425     ;   5.83892965     ;   3.25084615     ;   1.07019997     ;   1.57690001     ;  0.533982694     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.503817141     ;  0.503817141     ;  0.754067421     ;   35.2837143     ;   0.00000000     ;   3.47905564     ;   3.47905564     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.542235851     ;   223.886642     ;   227.153915     ;   163.837616     ;   114.945747     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000072     ;   1.00000334     ;   0.00000000    
         110 ;   0.00000000     ;   21.3279552     ;   6.43878460     ;   2.78705096     ;   1.07019997     ;   1.61539996     ;  0.540685117     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.371228635     ;  0.371228635     ;  0.505112290     ;   34.4073715     ;   0.00000000     ;   2.98270226     ;   2.98270226     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.445717365     ;   220.963318     ;   223.886642     ;   163.254242     ;   114.529053     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000048     ;   1.00000238     ;   0.00000000    
         111 ;   0.00000000     ;   19.0258121     ;   7.53731441     ;   3.93480659     ;   1.07019997     ;   1.65380001     ;  0.565842748     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.689335823     ;  0.689335823     ;  0.351376355     ;   33.3666534     ;   0.00000000     ;   4.21103001     ;   4.21103001     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.357079715     ;   216.746582     ;   220.963303     ;   161.064529     ;   112.964973     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000036     ;   1.00000179     ;   0.00000000    
         112 ;   0.00000000     ;   18.0619888     ;   5.08466053     ;   3.08216786     ;   1.07019997     ;   1.69229996     ;  0.503985345     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.353868097     ;  0.353868097     ;  0.250801474     ;   32.7619781     ;   0.00000000     ;   3.29853630     ;   3.29853630     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.278119445     ;   213.420715     ;   216.746567     ;   166.448578     ;   116.810722     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000024     ;   1.00000119     ;   0.00000000    
         113 ;   0.00000000     ;   24.0479374     ;   7.09101915     ;   3.49429655     ;   1.07019997     ;   1.73080003     ;  0.553903818     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.339688718     ;  0.339688718     ;  0.198385537     ;   32.2238960     ;   0.00000000     ;   3.73959637     ;   3.73959637     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.220212594     ;   209.659286     ;   213.420715     ;   162.103683     ;   113.707237     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000012     ;   1.00000083     ;   0.00000000    
         114 ;   0.00000000     ;   20.0923710     ;   10.8138304     ;   2.14065862     ;   1.07019997     ;   1.76919997     ;  0.536828578     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.114099450     ;  0.114099450     ;  0.166332498     ;   31.9434662     ;   0.00000000     ;   2.29093289     ;   2.29093289     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.178122923     ;   207.356552     ;   209.659271     ;   163.589905     ;   114.768822     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000012     ;   1.00000060     ;   0.00000000    
         115 ;   0.00000000     ;   23.5439625     ;   9.97362518     ;   3.68420672     ;   1.07019997     ;   1.80770004     ;  0.603798687     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.313823551     ;  0.313823551     ;  0.142990366     ;   31.4866467     ;   0.00000000     ;   3.94283748     ;   3.94283748     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.144664004     ;   203.412064     ;   207.356537     ;   157.760849     ;   110.605217     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000012     ;   1.00000048     ;   0.00000000    
         116 ;   0.00000000     ;   24.8638592     ;   16.8342495     ;   2.92793941     ;   1.07019997     ;   1.84619999     ;  0.529733539     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.222959980     ;  0.222959980     ;  0.120130524     ;   31.1435566     ;   0.00000000     ;   3.13348055     ;   3.13348055     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.112258166     ;   200.286484     ;   203.412048     ;   164.207458     ;   115.209930     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000036     ;   0.00000000    
         117 ;   0.00000000     ;   24.4141731     ;   14.2509480     ;   3.12426591     ;   1.07019997     ;   1.88460004     ;  0.565742373     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.292599678     ;  0.292599678     ;  0.102467671     ;   30.7484913     ;   0.00000000     ;   3.34358907     ;   3.34358907     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;   8.90523046E-02 ;   196.956314     ;   200.286499     ;   161.073257     ;   112.971214     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000024     ;   0.00000000    
         118 ;   34.4641685     ;   19.0167580     ;   9.24685192     ;   1.64303935     ;   1.07019997     ;   1.92309999     ;  0.554552436     ;   0.00000000     ;   33.3675804     ;   34.4641685     ;   24.3431053     ;   1.09658742     ;   2.34636402     ;   24.3041515     ;  0.125020385     ;  0.125020385     ;   8.20780945     ;   46.7198219     ;   6.67811203     ;   1.75838077     ;   1.75838077     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;   8.44532251E-02 ;   203.321304     ;   196.956314     ;   162.047226     ;   113.666908     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000012     ;   0.00000000    
         119 ;   0.00000000     ;   20.9532375     ;   8.84243965     ;   3.64049673     ;   1.07019997     ;   1.96150005     ;  0.624663949     ;   0.00000000     ;   0.00000000     ;   6.67811203     ;   6.61567163     ;   0.00000000     ;   1.62345618E-02 ;   6.60508442     ;  0.393016666     ;  0.393016666     ;   10.2673025     ;   42.6645889     ;   4.62060533E-02 ;   3.89605975     ;   3.89605975     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.164687246     ;   209.527847     ;   203.321304     ;   155.944748     ;   109.307991     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000012     ;   0.00000000    
         120 ;   0.00000000     ;   21.1025658     ;   9.96429729     ;   3.36514592     ;   1.07019997     ;   2.00000000     ;  0.528436959     ;   0.00000000     ;   0.00000000     ;   4.62060533E-02 ;   4.62060533E-02 ;   0.00000000     ;   0.00000000     ;   4.61321212E-02 ;  0.298281223     ;  0.298281223     ;   3.66151166     ;   38.7509270     ;   0.00000000     ;   3.60137916     ;   3.60137916     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.194930375     ;   209.393036     ;   209.527832     ;   164.320312     ;   115.290543     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000012     ;   0.00000000    
         121 ;  0.272485644     ;   19.9953518     ;   11.3493433     ;   1.67865348     ;   1.07019997     ;   2.03850007     ;  0.544013560     ;   0.00000000     ;  0.111675248     ;  0.272485644     ;  0.111675248     ;  0.160810396     ;   0.00000000     ;  0.111496568     ;   9.68579650E-02 ;   9.68579650E-02 ;   1.55365610     ;   37.2118988     ;   0.00000000     ;   1.79649484     ;   1.79649484     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.186548948     ;   208.963547     ;   209.393021     ;   162.964539     ;   114.322128     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000012     ;   0.00000000    
         122 ;   1.23822355     ;   24.2113724     ;   15.5279026     ;   3.40738845     ;   1.07019997     ;   2.07690001     ;  0.624265909     ;   0.00000000     ;  0.730360985     ;   1.23822355     ;  0.730360985     ;  0.507862568     ;   0.00000000     ;  0.729192257     ;  0.254310519     ;  0.254310519     ;   1.07155883     ;   36.6152153     ;   0.00000000     ;   3.64658666     ;   3.64658666     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.168093905     ;   206.220444     ;   208.963547     ;   155.979401     ;   109.332741     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         123 ;   17.7121735     ;   21.0935173     ;   15.1149445     ;   1.17820120     ;   1.07019997     ;   2.11540008     ;  0.543964088     ;   0.00000000     ;   16.5600204     ;   17.7121735     ;   13.4206696     ;   1.15215266     ;  0.816231489     ;   13.3991985     ;   5.89100048E-02 ;   5.89100048E-02 ;   5.67417622     ;   44.2813263     ;   2.32311964     ;   1.26091087     ;   1.26091087     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.164079785     ;   210.469589     ;   206.220444     ;   162.968842     ;   114.325195     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         124 ;   3.70623112     ;   20.8966026     ;   10.7097273     ;   3.39930892     ;   1.07019997     ;   2.15380001     ;  0.647207141     ;   0.00000000     ;   2.83640051     ;   6.02935076     ;   5.14813995     ;  0.869830608     ;   2.95881368E-03 ;   5.13990355     ;  0.414468825     ;  0.414468825     ;   7.15283203     ;   41.8539276     ;   8.42123572E-03 ;   3.63794041     ;   3.63794041     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.233557642     ;   213.750946     ;   210.469589     ;   153.982605     ;   107.906456     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         125 ;   4.34336853     ;   20.0537071     ;   8.88695717     ;   2.99626231     ;   1.07019997     ;   2.19230008     ;  0.537903607     ;   0.00000000     ;   3.41339350     ;   4.35178995     ;   3.42181468     ;  0.929975152     ;   0.00000000     ;   3.41634011     ;  0.384857893     ;  0.384857893     ;   4.33236074     ;   40.5530319     ;   0.00000000     ;   3.20660019     ;   3.20660019     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.263173014     ;   214.613495     ;   213.750946     ;   163.496338     ;   114.701988     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         126 ;   0.00000000     ;   18.1802807     ;   8.94510078     ;   3.43251109     ;   1.07019997     ;   2.23079991     ;  0.556341648     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.526505649     ;  0.526505649     ;   2.28542376     ;   37.7411041     ;   0.00000000     ;   3.67347360     ;   3.67347360     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.257800043     ;   212.967636     ;   214.613480     ;   161.891495     ;   113.555672     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         127 ;   0.00000000     ;   18.2412586     ;   5.78794813     ;   3.93667245     ;   1.07019997     ;   2.26920009     ;  0.532000840     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.645368516     ;  0.645368516     ;   1.07199645     ;   36.0237350     ;   0.00000000     ;   4.21302700     ;   4.21302700     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.217341006     ;   209.609268     ;   212.967636     ;   164.010117     ;   115.068970     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         128 ;   0.00000000     ;   21.3799343     ;   8.30112267     ;   4.26981735     ;   1.07019997     ;   2.30769992     ;  0.505664170     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.654755175     ;  0.654755175     ;  0.622696519     ;   34.7462845     ;   0.00000000     ;   4.56955862     ;   4.56955862     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.168729439     ;   205.493637     ;   209.609253     ;   166.302444     ;   116.706352     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         129 ;   0.00000000     ;   21.5480423     ;   8.53574562     ;   3.02074671     ;   1.07019997     ;   2.34619999     ;  0.491027445     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.330828786     ;  0.330828786     ;  0.420524120     ;   33.9949379     ;   0.00000000     ;   3.23280334     ;   3.23280334     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.130991623     ;   202.550369     ;   205.493622     ;   167.576416     ;   117.616333     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         130 ;   3.24821043     ;   17.8294010     ;   11.7225771     ;   1.48326743     ;   1.07019997     ;   2.38459992     ;  0.557454705     ;   0.00000000     ;   2.32760501     ;   3.24821043     ;   2.32760501     ;  0.920605361     ;   0.00000000     ;   2.32388091     ;   8.80618170E-02 ;   8.80618170E-02 ;  0.509218991     ;   35.7215462     ;   0.00000000     ;   1.58739269     ;   1.58739269     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.112055518     ;   201.360077     ;   202.550354     ;   161.794617     ;   113.486473     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         131 ;   10.7588568     ;   23.0586700     ;   15.7613907     ;   1.68537569     ;   1.07019997     ;   2.42309999     ;  0.632981777     ;   0.00000000     ;   9.51337147     ;   10.7588568     ;   8.96530437     ;   1.24548531     ;  0.142497510     ;   8.95096016     ;   8.42687115E-02 ;   8.42687115E-02 ;   2.69471908     ;   41.8935127     ;  0.405569762     ;   1.80368888     ;   1.80368888     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.107238851     ;   202.143875     ;   201.360077     ;   155.220764     ;   108.790863     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         132 ;   11.1457920     ;   21.9548416     ;   16.2431316     ;   2.13152170     ;   1.07019997     ;   2.46149993     ;  0.624481678     ;   0.00000000     ;   9.87424183     ;   11.5513620     ;   9.31730938     ;   1.27154994     ;  0.250250638     ;   9.30239964     ;  0.106575996     ;  0.106575996     ;   7.62872171     ;   43.4606094     ;  0.712251604     ;   2.28115416     ;   2.28115416     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.134221390     ;   207.357178     ;   202.143860     ;   155.960617     ;   109.319321     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         133 ;   1.08292997     ;   23.3718567     ;   13.3655996     ;   4.04232168     ;   1.07019997     ;   2.50000000     ;  0.604490817     ;   0.00000000     ;  0.519477129     ;   1.79518151     ;   1.23172879     ;  0.563452840     ;   0.00000000     ;   1.22975814     ;  0.393835634     ;  0.393835634     ;   4.64533901     ;   39.6511917     ;   0.00000000     ;   4.32609320     ;   4.32609320     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.170926571     ;   207.505539     ;   207.357162     ;   157.700607     ;   110.562180     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         134 ;   0.00000000     ;   20.2800865     ;   11.1361246     ;   4.32101250     ;   1.05939996     ;   2.50000000     ;  0.511202872     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.683986127     ;  0.683986127     ;   1.80369222     ;   37.1635170     ;   0.00000000     ;   4.57768059     ;   4.57768059     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.152634963     ;   204.578857     ;   207.505524     ;   165.820358     ;   116.362007     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         135 ;   12.1797123     ;   20.0588875     ;   8.15587139     ;   2.57855034     ;   1.04859996     ;   2.50000000     ;  0.489533335     ;   0.00000000     ;   10.8728495     ;   12.1797123     ;   9.88363171     ;   1.30686295     ;  0.257196724     ;   9.86781979     ;  0.318681180     ;  0.318681180     ;   3.93666434     ;   42.7759895     ;  0.732021332     ;   2.70386744     ;   2.70386744     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.135362655     ;   205.676239     ;   204.578842     ;   167.706467     ;   117.709229     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         136 ;  0.163909003     ;   24.4410419     ;   13.1357918     ;   3.45955563     ;   1.03779995     ;   2.50000000     ;  0.579098046     ;   0.00000000     ;   3.87181491E-02 ;  0.895930350     ;  0.770739496     ;  0.125190854     ;   0.00000000     ;  0.769506395     ;  0.381398261     ;  0.381398261     ;   3.96585941     ;   39.1982498     ;   0.00000000     ;   3.59032655     ;   3.59032655     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.151371703     ;   205.900406     ;   205.676239     ;   159.910797     ;   112.140884     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         137 ;   1.23647666     ;   25.3801022     ;   13.5484104     ;   3.57422113     ;   1.02709997     ;   2.50000000     ;  0.541131020     ;   0.00000000     ;  0.625665069     ;   1.23647666     ;  0.625665069     ;  0.610811591     ;   0.00000000     ;  0.624664187     ;  0.488887191     ;  0.488887191     ;   1.77649248     ;   37.5575333     ;   0.00000000     ;   3.67108250     ;   3.67108250     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.139755547     ;   203.866074     ;   205.900406     ;   163.215424     ;   114.501335     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         138 ;   1.62076998     ;   23.7816982     ;   14.8413620     ;   2.84183931     ;   1.01629996     ;   2.50000000     ;  0.533601224     ;   0.00000000     ;  0.910065949     ;   1.62076998     ;  0.910065949     ;  0.710704029     ;   0.00000000     ;  0.908609688     ;  0.372183830     ;  0.372183830     ;   1.19733012     ;   36.8966217     ;   0.00000000     ;   2.88816094     ;   2.88816094     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.121256828     ;   202.053955     ;   203.866058     ;   163.870819     ;   114.969467     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
