Giulian_day; rain_mm; Tmax; Tmin; et0; kcb; lai; pday; irrig_mm; peff_mm; h2o_dispL_mm; h2o_disp_mm; interception_mm; runoff_mm; infiltration_mm; eva_pot_mm; eva_mm; perc1_mm; theta1_mm; ponding_mm; trasp_pot_mm; trasp_act_mm; ks; thickness_II_m; wat_table_depth_under_root_m; capflux_mm; perc2_mm; theta2_mm; theta_old_mm; rawbig; rawinf; wat_table_depth_m; distr_irr_mm; priv_well_irr_mm; espperc1; espperc2; irr_loss_mm
          73 ;   0.00000000     ;   11.7294321     ;   4.47797155     ;   1.62532413     ;  0.300000012     ;  0.500000000     ;  0.652145743     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.39565885     ;   1.39565885     ;   4.33124490E-02 ;   28.2299156     ;   0.00000000     ;  0.487597227     ;  0.487597227     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.409546942     ;   220.779541     ;   221.633347     ;   153.552734     ;   107.599419     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          74 ;   0.00000000     ;   11.9259396     ;   1.82088542     ;   1.61650789     ;  0.300000012     ;  0.500000000     ;  0.624669790     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.37772918     ;   1.37772918     ;   2.16764696E-02 ;   26.8305187     ;   0.00000000     ;  0.484952420     ;  0.484952420     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.387859225     ;   219.928406     ;   220.779526     ;   155.944244     ;   109.307625     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          75 ;   0.00000000     ;   13.7375870     ;   1.54337919     ;   1.64308131     ;  0.300000012     ;  0.500000000     ;  0.625492752     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.39847565     ;   1.39847565     ;   1.04756989E-02 ;   25.4215622     ;   0.00000000     ;  0.492924422     ;  0.492924422     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.367295027     ;   219.078644     ;   219.928406     ;   155.872604     ;   109.256462     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          76 ;   2.18714571     ;   13.6304770     ;   5.14329433     ;   1.00280917     ;  0.300000012     ;  0.500000000     ;  0.624343991     ;   0.00000000     ;   2.02258086     ;   2.18714571     ;   2.02258086     ;  0.164564773     ;   0.00000000     ;   2.01934457     ;  0.837255299     ;  0.837255299     ;   9.19092819E-03 ;   26.5944614     ;   0.00000000     ;  0.300842732     ;  0.300842732     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.349860251     ;   218.437088     ;   219.078629     ;   155.972595     ;   109.327881     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          77 ;   5.11915255     ;   12.5258055     ;   10.5554075     ;  0.477840096     ;  0.300000012     ;  0.500000000     ;  0.654476047     ;   0.00000000     ;   4.89719677     ;   5.11915255     ;   4.89719677     ;  0.221955776     ;   0.00000000     ;   4.88936186     ;  0.368428111     ;  0.368428111     ;   4.44072336E-02 ;   31.0709896     ;   0.00000000     ;  0.143352032     ;  0.143352032     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.337572664     ;   218.000580     ;   218.437088     ;   153.349915     ;   107.454536     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          78 ;   9.72988319     ;   18.3468666     ;   11.6218567     ;  0.768968344     ;  0.300000012     ;  0.500000000     ;  0.679528773     ;   0.00000000     ;   9.47671795     ;   9.72988319     ;   9.21759796     ;  0.253165185     ;   6.73713088E-02 ;   9.20285034     ;  0.611136138     ;  0.611136138     ;  0.730607271     ;   38.9320946     ;  0.191749036     ;  0.230690494     ;  0.230690494     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.331337482     ;   218.169159     ;   218.000565     ;   151.169327     ;   105.896980     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          79 ;   3.65745997     ;   21.1645241     ;   11.1689110     ;   2.20663190     ;  0.300000012     ;  0.500000000     ;  0.666326940     ;   0.00000000     ;   3.45640707     ;   3.84920907     ;   3.64815617     ;  0.201052889     ;   0.00000000     ;   3.64231825     ;   1.90339053     ;   1.90339053     ;   2.04170418     ;   38.6293182     ;   0.00000000     ;  0.661989570     ;  0.661989570     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.349107683     ;   219.199814     ;   218.169159     ;   152.318420     ;   106.717751     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          80 ;   6.97071171     ;   17.9034977     ;   8.41927147     ;   1.27838075     ;  0.300000012     ;  0.500000000     ;  0.597384810     ;   0.00000000     ;   6.73228025     ;   6.97071171     ;   6.68935251     ;  0.238431454     ;   1.11612268E-02 ;   6.67864895     ;   1.07928610     ;   1.07928610     ;   3.13013554     ;   41.0985451     ;   3.17665674E-02 ;  0.383514285     ;  0.383514285     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.383437306     ;   221.562973     ;   219.199814     ;   158.319122     ;   111.003967     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          81 ;   4.36528397     ;   15.5866098     ;   7.36071253     ;   1.41697395     ;  0.300000012     ;  0.500000000     ;  0.641487956     ;   0.00000000     ;   4.15287113     ;   4.39705038     ;   4.18463755     ;  0.212412789     ;   0.00000000     ;   4.17794180     ;   1.18956804     ;   1.18956804     ;   3.75487876     ;   40.3320389     ;   0.00000000     ;  0.425092191     ;  0.425092191     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.461339980     ;   224.431381     ;   221.562973     ;   154.480392     ;   108.262024     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          82 ;   0.00000000     ;   13.5964279     ;   4.97794676     ;   2.36257219     ;  0.300000012     ;  0.500000000     ;  0.635413587     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   2.16187191     ;   2.16187191     ;   1.84917009     ;   36.3209991     ;   0.00000000     ;  0.708771586     ;  0.708771586     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.518600643     ;   225.053131     ;   224.431366     ;   155.009094     ;   108.639671     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          83 ;   0.00000000     ;   13.9971457     ;   4.43653107     ;   2.63615036     ;  0.300000012     ;  0.500000000     ;  0.585174263     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   2.47412562     ;   2.47412562     ;  0.547641873     ;   33.2992325     ;   0.00000000     ;  0.790845096     ;  0.790845096     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.511435866     ;   224.298477     ;   225.053116     ;   159.381912     ;   111.763107     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          84 ;   8.66181278     ;   10.1396017     ;   4.89522505     ;   1.30150163     ;  0.300000012     ;  0.500000000     ;  0.569401145     ;   0.00000000     ;   8.41342926     ;   8.66181278     ;   8.23566437     ;  0.248383716     ;   4.62189615E-02 ;   8.22248745     ;   1.14370763     ;   1.14370763     ;   1.04655850     ;   39.3314514     ;  0.131546259     ;  0.390450507     ;  0.390450507     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.494305998     ;   224.460297     ;   224.298477     ;   160.754807     ;   112.743744     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          85 ;   13.9440317     ;   16.3997326     ;   10.2006273     ;  0.790627241     ;  0.300000012     ;  0.500000000     ;  0.638633668     ;   0.00000000     ;   13.6783304     ;   14.0755777     ;   11.9088507     ;  0.265701294     ;  0.494266868     ;   11.8897943     ;  0.635698795     ;  0.635698795     ;   6.61975288     ;   43.9658127     ;   1.40675926     ;  0.237188205     ;  0.237188205     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.578178406     ;   230.264633     ;   224.460281     ;   154.728821     ;   108.439476     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          86 ;   4.36438370     ;   16.5075321     ;   7.92771292     ;   1.42389619     ;  0.300000012     ;  0.500000000     ;  0.665084481     ;   0.00000000     ;   4.15198374     ;   5.77114296     ;   5.54808521     ;  0.212400004     ;   2.77105160E-03 ;   5.53920746     ;   1.18666017     ;   1.18666017     ;   6.66010284     ;   41.6582642     ;   7.88683817E-03 ;  0.427168816     ;  0.427168816     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.866455257     ;   235.631134     ;   230.264633     ;   152.426559     ;   106.794998     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          87 ;   0.00000000     ;   17.9877644     ;   6.45895100     ;   2.97460771     ;  0.300000012     ;  0.500000000     ;  0.635446846     ;   0.00000000     ;   0.00000000     ;   7.88683817E-03 ;   7.88683817E-03 ;   0.00000000     ;   0.00000000     ;   7.87421782E-03 ;   2.75720525     ;   2.75720525     ;   2.42259860     ;   36.4863243     ;   0.00000000     ;  0.892382443     ;  0.892382443     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;   1.02541137     ;   236.135880     ;   235.631119     ;   155.006210     ;   108.637611     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          88 ;   0.00000000     ;   16.5161057     ;   5.52844238     ;   2.91288447     ;  0.300000012     ;  0.500000000     ;  0.554016471     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   2.71385956     ;   2.71385956     ;  0.564820588     ;   33.2076378     ;   0.00000000     ;  0.873865426     ;  0.873865426     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.984575450     ;   234.842255     ;   236.135864     ;   162.093872     ;   113.700233     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          89 ;   0.00000000     ;   15.3003855     ;   6.73774862     ;   3.32420564     ;  0.300000012     ;  0.500000000     ;  0.556491017     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   3.16329503     ;   3.16329503     ;  0.159588188     ;   29.8847504     ;   0.00000000     ;  0.997261763     ;  0.997261763     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.898381591     ;   233.106232     ;   234.842255     ;   161.878494     ;   113.546387     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          90 ;   0.00000000     ;   20.1105251     ;   5.04019117     ;   2.79493880     ;  0.300000012     ;  0.500000000     ;  0.533577740     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   2.55895543     ;   2.55895543     ;   4.03427035E-02 ;   27.2854614     ;   0.00000000     ;  0.838481605     ;  0.838481605     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.812244475     ;   231.495880     ;   233.106232     ;   163.872864     ;   114.970932     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          91 ;   0.00000000     ;   19.2418747     ;   6.37133551     ;   2.62433410     ;  0.338200003     ;  0.545499980     ;  0.564102530     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   2.19508982     ;   2.19508982     ;   1.16907088E-02 ;   25.0786858     ;   0.00000000     ;  0.887549877     ;  0.887549877     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.737255752     ;   229.882767     ;   231.495865     ;   161.215988     ;   113.073166     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          92 ;   0.00000000     ;   18.5320206     ;   4.72846508     ;   1.92452347     ;  0.376399994     ;  0.590900004     ;  0.576694429     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.45496237     ;   1.45496237     ;   3.89674027E-03 ;   23.6198254     ;   0.00000000     ;  0.724390626     ;  0.724390626     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.672770739     ;   228.489487     ;   229.882767     ;   160.119995     ;   112.290314     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          93 ;   0.00000000     ;   19.4676800     ;   8.87721348     ;   2.15598965     ;  0.414499998     ;  0.636399984     ;  0.612825871     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.53903866     ;   1.53903866     ;   1.58009375E-03 ;   22.0791988     ;   0.00000000     ;  0.893657625     ;  0.893657625     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.616014719     ;   226.981430     ;   228.489487     ;   156.975128     ;   110.043976     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          94 ;   0.00000000     ;   20.8110409     ;   8.97051525     ;   2.44967294     ;  0.452699989     ;  0.681800008     ;  0.602692127     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.68809855     ;   1.63062525     ;   5.58302854E-04 ;   20.4480114     ;   0.00000000     ;   1.10896683     ;   1.10896683     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.558910251     ;   225.314102     ;   226.981415     ;   157.857162     ;   110.674004     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          95 ;   0.00000000     ;   20.1287231     ;   10.5833788     ;   1.96415365     ;  0.490900010     ;  0.727299988     ;  0.588117361     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.25251985     ;   1.10453081     ;   1.91950952E-04 ;   19.3432827     ;   0.00000000     ;  0.964203119     ;  0.964203119     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.506874263     ;   223.843231     ;   225.314087     ;   159.125748     ;   111.580139     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          96 ;   11.2916775     ;   20.1939793     ;   11.9756975     ;   2.06561041     ;  0.529100001     ;  0.772700012     ;  0.611331105     ;   0.00000000     ;   10.8918018     ;   11.2916775     ;   10.8918018     ;  0.399876028     ;   0.00000000     ;   10.8743753     ;   1.26731145     ;   1.26611674     ;   7.26867840E-03 ;   28.9442673     ;   0.00000000     ;   1.09291458     ;   1.09291458     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.461231709     ;   222.296310     ;   223.843231     ;   157.105240     ;   110.136909     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          97 ;   34.9063911     ;   13.9257517     ;   11.1493692     ;  0.516323984     ;  0.567300022     ;  0.818199992     ;  0.605590940     ;   0.00000000     ;   34.4395447     ;   34.9063911     ;   23.1098747     ;  0.466846377     ;   2.94571495     ;   23.0728951     ;  0.267394722     ;  0.267394722     ;   5.61416388     ;   46.1356087     ;   8.38395596     ;  0.292910606     ;  0.292910606     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.461121738     ;   227.156418     ;   222.296295     ;   157.604858     ;   110.493782     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          98 ;   15.3388586     ;   17.0346813     ;   10.3978167     ;  0.999795556     ;  0.605499983     ;  0.863600016     ;  0.677587748     ;   0.00000000     ;   14.8751183     ;   23.7228146     ;   15.3940744     ;  0.463740528     ;   2.04490042     ;   15.3694401     ;  0.497750670     ;  0.497750670     ;   15.6995649     ;   45.3077583     ;   5.82010031     ;  0.605376184     ;  0.605376184     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.944060385     ;   241.306534     ;   227.156418     ;   151.338272     ;   106.017654     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          99 ;   0.00000000     ;   13.1426287     ;   5.72874880     ;   3.20377040     ;  0.643599987     ;  0.909099996     ;  0.655874908     ;   0.00000000     ;   0.00000000     ;   5.82010031     ;   5.79304028     ;   0.00000000     ;   7.03554973E-03 ;   5.78377199     ;   1.94417465     ;   1.94417465     ;   7.57783461     ;   41.5695305     ;   2.00242549E-02 ;   2.06194639     ;   2.06194639     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;   1.60698414     ;   245.215347     ;   241.306534     ;   153.228149     ;   107.367569     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         100 ;   0.00000000     ;   18.3716030     ;   3.14290810     ;   3.09061575     ;  0.681800008     ;  0.954500020     ;  0.539755166     ;   0.00000000     ;   0.00000000     ;   2.00242549E-02 ;   2.00242549E-02 ;   0.00000000     ;   0.00000000     ;   1.99922156E-02 ;   1.69266307     ;   1.69266307     ;   2.58610964     ;   37.3107491     ;   0.00000000     ;   2.10718179     ;   2.10718179     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;   1.68798244     ;   244.006241     ;   245.215332     ;   163.335175     ;   114.586876     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         101 ;   0.00000000     ;   18.6323376     ;   7.23961782     ;   3.33978033     ;  0.720000029     ;   1.00000000     ;  0.548006237     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.70446384     ;   1.70446384     ;  0.825395405     ;   34.7808952     ;   0.00000000     ;   2.40464163     ;   2.40464163     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;   1.47914791     ;   240.947784     ;   244.006226     ;   162.617004     ;   114.073891     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         102 ;   0.00000000     ;   23.0988636     ;   8.69107533     ;   3.48055935     ;  0.758199990     ;   1.04550004     ;  0.535635769     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.57895052     ;   1.57895052     ;  0.354117185     ;   32.8478317     ;   0.00000000     ;   2.63895988     ;   2.63895988     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;   1.22441530     ;   237.438461     ;   240.947769     ;   163.693726     ;   114.842987     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         103 ;   0.00000000     ;   25.9246883     ;   11.7131424     ;   3.67109585     ;  0.796400011     ;   1.09089994     ;  0.531283617     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.48037875     ;   1.48037875     ;  0.170530722     ;   31.1969147     ;   0.00000000     ;   2.92366099     ;   2.92366099     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.991864681     ;   233.693451     ;   237.438446     ;   164.072540     ;   115.113556     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         104 ;   0.00000000     ;   23.1758671     ;   9.29977512     ;   2.99551868     ;  0.834599972     ;   1.13639998     ;  0.523838401     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.987773180     ;  0.987773180     ;   9.24229473E-02 ;   30.1167164     ;   0.00000000     ;   2.50006032     ;   2.50006032     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.805576980     ;   230.480255     ;   233.693451     ;   164.720566     ;   115.576439     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         105 ;   0.00000000     ;   24.2750378     ;   10.8788185     ;   3.43034554     ;  0.872699976     ;   1.18180001     ;  0.560486674     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.981310785     ;  0.981310785     ;   5.72449639E-02 ;   29.0781593     ;   0.00000000     ;   2.99366236     ;   2.99366236     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.657101929     ;   226.886765     ;   230.480255     ;   161.530716     ;   113.297966     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         106 ;   2.11004233     ;   21.8972950     ;   14.0868349     ;   2.07163095     ;  0.910899997     ;   1.22730005     ;  0.541001081     ;   0.00000000     ;   1.71265709     ;   2.11004233     ;   1.71265709     ;  0.397385210     ;   0.00000000     ;   1.70991635     ;  0.486723632     ;  0.486723632     ;   5.71464747E-02 ;   30.2442036     ;   0.00000000     ;   1.88704860     ;   1.88704860     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.544773400     ;   224.512115     ;   226.886765     ;   163.226730     ;   114.509415     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         107 ;   3.25592637     ;   21.3161488     ;   15.1366081     ;   2.57232666     ;  0.949100018     ;   1.27269995     ;  0.605049133     ;   0.00000000     ;   2.76416874     ;   3.25592637     ;   2.76416874     ;  0.491757691     ;   0.00000000     ;   2.75974655     ;  0.477131993     ;  0.477131993     ;  0.122732729     ;   32.4040871     ;   0.00000000     ;   2.44139528     ;   2.44139528     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.464373350     ;   221.729034     ;   224.512100     ;   157.652008     ;   110.527466     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         108 ;   0.00000000     ;   21.4082565     ;   12.5052032     ;   2.34544396     ;  0.987299979     ;   1.31819999     ;  0.583258927     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.346459568     ;  0.346459568     ;  0.171649173     ;   31.8859901     ;   0.00000000     ;   2.31565714     ;   2.31565714     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.392503947     ;   219.192490     ;   221.729019     ;   159.548630     ;   111.882195     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         109 ;   0.00000000     ;   24.2052746     ;   11.6784344     ;   3.66992593     ;   1.02550006     ;   1.36360002     ;  0.593515337     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.519919276     ;  0.519919276     ;  0.134606004     ;   31.2314644     ;   0.00000000     ;   3.76350951     ;   3.76350951     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.320495814     ;   215.243103     ;   219.192474     ;   158.655914     ;   111.244537     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         110 ;   0.00000000     ;   23.7052059     ;   10.0087433     ;   3.21456695     ;   1.06369996     ;   1.40910006     ;  0.528662860     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.279749781     ;  0.279749781     ;  0.106656253     ;   30.8450603     ;   0.00000000     ;   3.41933489     ;   3.41933489     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.250004798     ;   211.680389     ;   215.243088     ;   164.300659     ;   115.276489     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         111 ;   0.00000000     ;   22.8293343     ;   11.3727665     ;   2.43836522     ;   1.06369996     ;   1.45449996     ;  0.552036583     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.178360969     ;  0.178360969     ;   9.20514762E-02 ;   30.5746498     ;   0.00000000     ;   2.59368873     ;   2.59368873     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.201882631     ;   208.976868     ;   211.680389     ;   162.266205     ;   113.823326     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         112 ;   0.00000000     ;   23.0562706     ;   11.7533474     ;   3.96142244     ;   1.06369996     ;   1.50000000     ;  0.589118004     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.585076928     ;  0.585076928     ;   7.56611228E-02 ;   29.9139080     ;   0.00000000     ;   4.21376514     ;   4.21376514     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.160181642     ;   204.678650     ;   208.976852     ;   159.038651     ;   111.517929     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         113 ;   0.00000000     ;   18.1468430     ;   8.27838707     ;   3.90078497     ;   1.06369996     ;   1.54550004     ;  0.508046329     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.721947610     ;  0.721947610     ;   5.47468103E-02 ;   29.1372166     ;   0.00000000     ;   4.14926529     ;   4.14926529     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;  0.118862070     ;   200.465240     ;   204.678635     ;   166.095108     ;   116.558243     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         114 ;   0.00000000     ;   18.6382160     ;   5.78241539     ;   3.63854408     ;   1.06369996     ;   1.59089994     ;  0.505151510     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.625553966     ;  0.625553966     ;   3.88486460E-02 ;   28.4728107     ;   0.00000000     ;   3.87031937     ;   3.87031937     ;   1.00000000     ;  0.649999976     ;   45.6079788     ;   0.00000000     ;   8.85773897E-02 ;   196.545181     ;   200.465225     ;   166.347076     ;   116.738220     ;   46.3579788     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
