Giulian_day; rain_mm; Tmax; Tmin; et0; kcb; lai; pday; irrig_mm; peff_mm; h2o_dispL_mm; h2o_disp_mm; interception_mm; runoff_mm; infiltration_mm; eva_pot_mm; eva_mm; perc1_mm; theta1_mm; ponding_mm; trasp_pot_mm; trasp_act_mm; ks; thickness_II_m; wat_table_depth_under_root_m; capflux_mm; perc2_mm; theta2_mm; theta_old_mm; rawbig; rawinf; wat_table_depth_m; distr_irr_mm; priv_well_irr_mm; espperc1; espperc2; irr_loss_mm
         190 ;   0.00000000     ;   31.2161579     ;   20.0629616     ;   4.40430689     ;   1.12150002     ;   5.03669977     ;  0.497239053     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.220215157     ;  0.220215157     ;   6.75906092E-02 ;   25.1476097     ;   0.00000000     ;   4.93943119     ;   1.46055591     ;  0.284038097     ;  0.750000000     ;   43.3580322     ;   2.33666797E-04 ;   0.00000000     ;   112.576538     ;   113.969322     ;   176.443939     ;   126.196976     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         191 ;   0.00000000     ;   32.5218544     ;   21.3968201     ;   4.56815958     ;   1.12150002     ;   5.02650023     ;  0.493614137     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.257463187     ;  0.257463187     ;   5.82960546E-02 ;   24.8318577     ;   0.00000000     ;   5.12319231     ;   1.39386857     ;  0.260988414     ;  0.750000000     ;   43.3580322     ;   2.81577581E-04 ;   0.00000000     ;   111.241257     ;   112.576538     ;   176.762253     ;   126.424339     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         192 ;   0.00000000     ;   36.0202446     ;   21.6774654     ;   4.87441158     ;   1.12150002     ;   5.01630020     ;  0.484773785     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.391507566     ;  0.391507566     ;   4.84487750E-02 ;   24.3919029     ;   0.00000000     ;   5.46665239     ;   1.35018241     ;  0.236380786     ;  0.750000000     ;   43.3580322     ;   3.27852234E-04 ;   0.00000000     ;   109.939880     ;   111.241249     ;   177.538544     ;   126.978828     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         193 ;   0.00000000     ;   35.2860336     ;   22.5956287     ;   4.69488525     ;   1.12150002     ;   5.00610018     ;  0.465673596     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.416845709     ;  0.416845709     ;   3.85566726E-02 ;   23.9365025     ;   0.00000000     ;   5.26531458     ;   1.15864551     ;  0.211226150     ;  0.750000000     ;   43.3580322     ;   3.70481954E-04 ;   0.00000000     ;   108.820152     ;   109.939880     ;   179.215744     ;   128.176834     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         194 ;   0.00000000     ;   34.0851936     ;   24.3599472     ;   4.47009611     ;   1.12150002     ;   4.99590015     ;  0.472713590     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.299968719     ;  0.299968719     ;   3.12386006E-02 ;   23.6052952     ;   0.00000000     ;   5.01321316     ;   1.03708184     ;  0.198844954     ;  0.750000000     ;   43.3580322     ;   4.07894928E-04 ;   0.00000000     ;   107.814651     ;   108.820145     ;   178.597549     ;   127.735268     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         195 ;   0.00000000     ;   33.4332123     ;   23.5744686     ;   4.26401281     ;   1.12150002     ;   4.98570013     ;  0.487472713     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.249986857     ;  0.249986857     ;   2.65164766E-02 ;   23.3287907     ;   0.00000000     ;   4.78209066     ;  0.945987344     ;  0.190276101     ;  0.750000000     ;   43.3580322     ;   4.41749435E-04 ;   0.00000000     ;   106.895584     ;   107.814651     ;   177.301544     ;   126.809540     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         196 ;   0.00000000     ;   34.8230324     ;   21.1807384     ;   5.21547365     ;   1.12150002     ;   4.97550011     ;  0.498716921     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.446579546     ;  0.446579546     ;   2.18343232E-02 ;   22.8603745     ;   0.00000000     ;   5.84915304     ;   1.09082091     ;  0.177560732     ;  0.750000000     ;   43.3580322     ;   4.76443645E-04 ;   0.00000000     ;   105.827141     ;   106.895584     ;   176.314178     ;   126.104279     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         197 ;   0.00000000     ;   33.9772453     ;   21.1059093     ;   5.27360153     ;   1.12150002     ;   4.96530008     ;  0.448170692     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.731327236     ;  0.731327236     ;   1.57775525E-02 ;   22.1132774     ;   0.00000000     ;   5.91434431     ;  0.917497575     ;  0.148278266     ;  0.750000000     ;   43.3580322     ;   5.11162332E-04 ;   0.00000000     ;   104.926003     ;   105.827141     ;   180.752686     ;   129.274658     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         198 ;   0.00000000     ;   34.6293144     ;   21.9599915     ;   4.98698521     ;   1.12150002     ;   4.95510006     ;  0.434173137     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.499577880     ;  0.499577880     ;   1.08573707E-02 ;   21.6028423     ;   0.00000000     ;   5.59290457     ;  0.780481160     ;  0.133773103     ;  0.750000000     ;   43.3580322     ;   5.40545734E-04 ;   0.00000000     ;   104.156898     ;   104.926003     ;   181.981827     ;   130.152618     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         199 ;   0.00000000     ;   34.7201691     ;   23.2654972     ;   5.25230360     ;   1.12150002     ;   4.94490004     ;  0.456300706     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.531616271     ;  0.531616271     ;   7.95389246E-03 ;   21.0632725     ;   0.00000000     ;   5.89045811     ;  0.788532972     ;  0.127782479     ;  0.750000000     ;   43.3580322     ;   5.67706185E-04 ;   0.00000000     ;   103.376877     ;   104.156906     ;   180.038788     ;   128.764709     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         200 ;   0.00000000     ;   31.5299244     ;   21.8159237     ;   4.95053196     ;   1.12150002     ;   4.93470001     ;  0.443117023     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.360817909     ;  0.360817909     ;   5.96587686E-03 ;   20.6964817     ;   0.00000000     ;   5.55202198     ;  0.668298960     ;  0.115281917     ;  0.750000000     ;   43.3580322     ;   5.93100965E-04 ;   0.00000000     ;   102.715103     ;   103.376869     ;   181.196457     ;   129.591629     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         201 ;   0.00000000     ;   32.1288719     ;   20.3812180     ;   4.94989967     ;   1.12150002     ;   4.92449999     ;  0.463486403     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.520825267     ;  0.520825267     ;   4.54222271E-03 ;   20.1711159     ;   0.00000000     ;   5.55131340     ;  0.640007436     ;  0.110225283     ;  0.750000000     ;   43.3580322     ;   6.15874596E-04 ;   0.00000000     ;   102.080193     ;   102.715103     ;   179.407806     ;   128.314011     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         202 ;   0.00000000     ;   32.4208107     ;   21.6865635     ;   4.86615086     ;   1.12150002     ;   4.91429996     ;  0.457114458     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.504664123     ;  0.504664123     ;   3.24228662E-03 ;   19.6632061     ;   0.00000000     ;   5.45738745     ;  0.573949218     ;  0.100558922     ;  0.750000000     ;   43.3580322     ;   6.37020392E-04 ;   0.00000000     ;   101.510094     ;   102.080193     ;   179.967331     ;   128.713684     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         203 ;   6.07597344E-02 ;   31.0374565     ;   20.2688274     ;   4.16223192     ;   1.12150002     ;   4.90409994     ;  0.461517930     ;   0.00000000     ;   1.22922286E-03 ;   6.07597344E-02 ;   1.22922286E-03 ;   5.95305115E-02 ;   0.00000000     ;   1.22725603E-03 ;  0.208111390     ;  0.208111390     ;   2.50789919E-03 ;   19.4538136     ;   0.00000000     ;   4.66794348     ;  0.459104240     ;   9.46306363E-02 ;  0.750000000     ;   43.3580322     ;   6.55167445E-04 ;   0.00000000     ;   101.054283     ;   101.510094     ;   179.580658     ;   128.437485     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         204 ;   0.00000000     ;   32.4701347     ;   21.6241245     ;   4.42980528     ;   1.12150002     ;   4.89389992     ;  0.504957795     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.246998653     ;  0.246998653     ;   2.14775722E-03 ;   19.2046623     ;   0.00000000     ;   4.96802616     ;  0.493739396     ;   9.50317308E-02 ;  0.750000000     ;   43.3580322     ;   6.71722810E-04 ;   0.00000000     ;   100.563446     ;   101.054283     ;   175.766159     ;   125.712845     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         205 ;   0.00000000     ;   35.3719101     ;   22.6450653     ;   5.15642595     ;   1.12150002     ;   4.88369989     ;  0.491398990     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.579853058     ;  0.579853058     ;   1.64135068E-03 ;   18.6231651     ;   0.00000000     ;   5.78293180     ;  0.514034212     ;   8.44800025E-02 ;  0.750000000     ;   43.3580322     ;   6.89276145E-04 ;   0.00000000     ;   100.051811     ;   100.563454     ;   176.956772     ;   126.563278     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         206 ;   7.17921066     ;   34.6062088     ;   20.5489235     ;   4.88036299     ;   1.12150002     ;   4.87349987     ;  0.445488602     ;   0.00000000     ;   5.10140371     ;   7.17921066     ;   5.10140371     ;   2.07780695     ;   0.00000000     ;   5.09323978     ;  0.503749311     ;  0.503749311     ;   7.60779995E-03 ;   23.2050514     ;   0.00000000     ;   5.47332764     ;  0.409753710     ;   7.17009008E-02 ;  0.750000000     ;   43.3580322     ;   7.05486862E-04 ;   0.00000000     ;   99.6504288     ;   100.051819     ;   180.988205     ;   129.442871     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         207 ;   24.8629417     ;   29.5663090     ;   20.3160019     ;   2.87200713     ;   1.12150002     ;   4.86329985     ;  0.460916936     ;   0.00000000     ;   22.2514534     ;   24.8629417     ;   22.2514534     ;   2.61148858     ;   0.00000000     ;   22.2158527     ;  0.143600225     ;  0.143600225     ;   4.84810495     ;   40.4292030     ;   0.00000000     ;   3.22095561     ;  0.250797391     ;  0.134016424     ;  0.750000000     ;   43.3580322     ;   6.84848113E-04 ;   0.00000000     ;   104.248421     ;   99.6504288     ;   179.633423     ;   128.475174     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         208 ;   32.9580269     ;   25.0907536     ;   19.3528423     ;   1.83400798     ;   1.12150002     ;   4.85309982     ;  0.565417767     ;   0.00000000     ;   30.2825470     ;   32.9580269     ;   27.1298885     ;   2.67547989     ;  0.819691181     ;   27.0864754     ;   9.17003155E-02 ;   9.17003155E-02 ;   25.4327431     ;   41.9912376     ;   2.33296657     ;   2.05683994     ;  0.812853277     ;  0.611971200     ;  0.750000000     ;   43.3580322     ;   1.95604080E-04 ;   2.40093914E-06 ;   128.868515     ;   104.248421     ;   170.457108     ;   121.920662     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         209 ;   0.00000000     ;   28.6603661     ;   18.1969357     ;   4.24811983     ;   1.12150002     ;   4.84289980     ;  0.614058375     ;   0.00000000     ;   0.00000000     ;   2.33296657     ;   2.33296657     ;   0.00000000     ;   0.00000000     ;   2.32923341     ;  0.212405771     ;  0.212405771     ;   8.55003738     ;   35.5580330     ;   0.00000000     ;   4.76426601     ;   3.78917170     ;  0.802329779     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   2.65578910E-05 ;   133.629364     ;   128.868515     ;   166.185928     ;   118.869820     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         210 ;   0.00000000     ;   27.1793060     ;   15.6660862     ;   4.29437351     ;   1.12150002     ;   4.83269978     ;  0.500933111     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.214718476     ;  0.214718476     ;   2.49078417     ;   32.8525352     ;   0.00000000     ;   4.81614017     ;   3.00693035     ;  0.613185763     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   3.08501694E-05 ;   133.113190     ;   133.629364     ;   176.119568     ;   125.965279     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         211 ;   0.00000000     ;   26.9385834     ;   17.3981647     ;   4.35900593     ;   1.12150002     ;   4.82240009     ;  0.498765647     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.217950076     ;  0.217950076     ;   1.22208226     ;   31.4125023     ;   0.00000000     ;   4.88862514     ;   2.93587613     ;  0.583721936     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   2.56387048E-05 ;   131.399338     ;   133.113190     ;   176.309906     ;   126.101227     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         212 ;   0.00000000     ;   28.3501873     ;   17.7516918     ;   4.64704275     ;   1.12150002     ;   4.81220007     ;  0.495736986     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.232351899     ;  0.232351899     ;  0.773090243     ;   30.4070644     ;   0.00000000     ;   5.21165848     ;   2.94686604     ;  0.546052456     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   1.89392103E-05 ;   129.225510     ;   131.399338     ;   176.575851     ;   126.291191     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         213 ;   0.00000000     ;   29.3098907     ;   18.6179161     ;   4.01498795     ;   1.12150002     ;   4.80200005     ;  0.482239604     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.200749189     ;  0.200749189     ;  0.548046947     ;   29.6582623     ;   0.00000000     ;   4.50280905     ;   2.33997536     ;  0.504317522     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   1.36811277E-05 ;   127.433556     ;   129.225510     ;   177.761063     ;   127.137772     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         214 ;   0.00000000     ;   30.5960197     ;   19.4778500     ;   4.12778807     ;   1.12150002     ;   4.79180002     ;  0.511857688     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.206389219     ;  0.206389219     ;  0.415498048     ;   29.0363750     ;   0.00000000     ;   4.62931395     ;   2.40798712     ;  0.502452672     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   1.00437392E-05 ;   125.441055     ;   127.433571     ;   175.160278     ;   125.280060     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         215 ;   6.35607576     ;   29.2827358     ;   19.8873882     ;   3.14464474     ;   1.12150002     ;   4.78160000     ;  0.506571889     ;   0.00000000     ;   4.37935400     ;   6.35607576     ;   4.37935400     ;   1.97672164     ;   0.00000000     ;   4.37234688     ;  0.157232091     ;  0.157232091     ;  0.784351110     ;   32.4671364     ;   0.00000000     ;   3.52671933     ;   1.72336197     ;  0.481231809     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   7.63945900E-06 ;   124.502052     ;   125.441063     ;   175.624420     ;   125.611603     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         216 ;   26.5111275     ;   26.5139599     ;   18.9644890     ;   2.41782427     ;   1.12150002     ;   4.77139997     ;  0.552641928     ;   0.00000000     ;   23.9273052     ;   26.5111275     ;   23.8515491     ;   2.58382249     ;   1.96966752E-02 ;   23.8133850     ;  0.120891102     ;  0.120891102     ;   14.6765156     ;   41.4831161     ;   5.60597554E-02 ;   2.71159005     ;   1.61491632     ;  0.751452386     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   1.72567179E-05 ;   137.563629     ;   124.502045     ;   171.578964     ;   122.721992     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         217 ;   13.0724010     ;   26.1434708     ;   17.6988983     ;   2.80896807     ;   1.12150002     ;   4.76119995     ;  0.586700737     ;   0.00000000     ;   10.7280035     ;   13.1284609     ;   10.7438240     ;   2.34439731     ;   1.04623381E-02 ;   10.7266369     ;  0.140448287     ;  0.140448287     ;   13.3065844     ;   38.7627106     ;   2.97774170E-02 ;   3.15025783     ;   2.99632192     ;   1.00000000     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   1.30563014E-04 ;   147.873795     ;   137.563629     ;   168.588226     ;   120.585754     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         218 ;   0.00000000     ;   26.9028759     ;   15.4569445     ;   3.71778798     ;   1.12150002     ;   4.75099993     ;  0.568371773     ;   0.00000000     ;   0.00000000     ;   2.97774170E-02 ;   2.97774170E-02 ;   0.00000000     ;   0.00000000     ;   2.97297798E-02 ;  0.185889214     ;  0.185889214     ;   4.70918751     ;   33.8973656     ;   0.00000000     ;   4.16949940     ;   4.15378904     ;  0.991325855     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   2.51776073E-04 ;   148.428955     ;   147.873795     ;   170.197723     ;   121.735382     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         219 ;   0.00000000     ;   26.5801640     ;   16.2035351     ;   3.55724669     ;   1.12150002     ;   4.74079990     ;  0.525784433     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.177862138     ;  0.177862138     ;   1.65466154     ;   32.0648422     ;   0.00000000     ;   3.98945212     ;   3.55811262     ;  0.871084332     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   2.17541543E-04 ;   146.525269     ;   148.428940     ;   173.937347     ;   124.406548     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         220 ;   0.00000000     ;   26.8287315     ;   15.5967331     ;   3.85450196     ;   1.12150002     ;   4.73059988     ;  0.533307433     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.192724884     ;  0.192724884     ;  0.962037623     ;   30.9100800     ;   0.00000000     ;   4.32282305     ;   3.73829055     ;  0.838013470     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   1.60570082E-04 ;   143.748825     ;   146.525269     ;   173.276749     ;   123.934692     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         221 ;   0.00000000     ;   27.1422138     ;   17.0125885     ;   3.64233732     ;   1.12150002     ;   4.72039986     ;  0.519378066     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.182116717     ;  0.182116717     ;  0.656464040     ;   30.0715008     ;   0.00000000     ;   4.08488131     ;   3.24576378     ;  0.770914674     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   1.11625668E-04 ;   141.159439     ;   143.748825     ;   174.499908     ;   124.808372     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         222 ;   0.00000000     ;   28.3028240     ;   18.2976627     ;   3.53876042     ;   1.12150002     ;   4.71019983     ;  0.529320061     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.176937848     ;  0.176937848     ;  0.487023920     ;   29.4075375     ;   0.00000000     ;   3.96872020     ;   3.04586458     ;  0.743947148     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   7.82005009E-05 ;   138.600555     ;   141.159439     ;   173.626877     ;   124.184792     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         223 ;   0.00000000     ;   28.6699409     ;   18.6211472     ;   3.37657094     ;   1.12150002     ;   4.69999981     ;  0.534173667     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.168828383     ;  0.168828383     ;  0.380099982     ;   28.8586082     ;   0.00000000     ;   3.78682446     ;   2.77523708     ;  0.710763097     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   5.48970565E-05 ;   136.205353     ;   138.600555     ;   173.200684     ;   123.880356     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         224 ;   0.00000000     ;   29.7586498     ;   18.7185745     ;   3.81183290     ;   1.07519996     ;   4.65240002     ;  0.541773856     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.318364024     ;  0.318364024     ;  0.298883229     ;   28.2413654     ;   0.00000000     ;   4.09848261     ;   2.87611532     ;  0.677774549     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   3.82600374E-05 ;   133.628052     ;   136.205353     ;   172.533295     ;   123.403664     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         225 ;   0.00000000     ;   29.8922539     ;   18.1881809     ;   3.95938563     ;   1.02890003     ;   4.60480022     ;  0.523326159     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.581342280     ;  0.581342280     ;  0.221915305     ;   27.4381123     ;   0.00000000     ;   4.07381248     ;   2.57968760     ;  0.612157643     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   2.62964568E-05 ;   131.270218     ;   133.628052     ;   174.153214     ;   124.560738     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         226 ;   0.00000000     ;   30.5408325     ;   20.1901398     ;   3.97820306     ;  0.982699990     ;   4.55709982     ;  0.513793826     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.718304753     ;  0.718304753     ;  0.153746054     ;   26.5660610     ;   0.00000000     ;   3.90938020     ;   2.28260612     ;  0.565283477     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   1.84854089E-05 ;   129.141312     ;   131.270218     ;   174.990265     ;   125.158630     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         227 ;   0.00000000     ;   31.3895721     ;   20.6691189     ;   4.32005167     ;  0.936399996     ;   4.50950003     ;  0.514892578     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.967869997     ;  0.967869997     ;   9.93376449E-02 ;   25.4988518     ;   0.00000000     ;   4.04529619     ;   2.22560978     ;  0.531654418     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   1.31434599E-05 ;   127.015015     ;   129.141312     ;   174.893768     ;   125.089714     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         228 ;   6.76951599     ;   28.7145939     ;   20.7413673     ;   2.12435102     ;  0.890200019     ;   4.46190023     ;  0.499473333     ;   0.00000000     ;   4.85106516     ;   6.76951599     ;   4.85106516     ;   1.91845071     ;   0.00000000     ;   4.84330368     ;  0.515861034     ;  0.515861034     ;  0.214330792     ;   29.6119671     ;   0.00000000     ;   1.89109731     ;  0.962933421     ;  0.503077805     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   1.01619435E-05 ;   126.266396     ;   127.015007     ;   176.247757     ;   126.056839     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         229 ;   6.48724985     ;   28.7879791     ;   19.4325085     ;   3.29978085     ;  0.843900025     ;   4.41429996     ;  0.603721678     ;   0.00000000     ;   4.60652304     ;   6.48724985     ;   4.60652304     ;   1.88072681     ;   0.00000000     ;   4.59915209     ;  0.831179082     ;  0.831179082     ;  0.862561882     ;   32.5173836     ;   0.00000000     ;   2.78468561     ;   1.74373090     ;  0.616957128     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   8.84607744E-06 ;   125.385231     ;   126.266388     ;   167.093597     ;   119.518166     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
         230 ;   0.00000000     ;   29.7816162     ;   18.9530487     ;   3.42307258     ;  0.797599971     ;   4.36670017     ;  0.555365384     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.18780839     ;   1.18780839     ;  0.969487429     ;   30.3600960     ;   0.00000000     ;   2.73024249     ;   1.49935043     ;  0.540893197     ;  0.750000000     ;   43.3580322     ;   0.00000000     ;   8.02510203E-06 ;   124.855385     ;   125.385239     ;   171.339813     ;   122.551178     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
