timestamp,idr_tmax,idr_tmin,idr_ptot,idr_umax,idr_umin,idr_vmed,idr_rgcorr
1999/08/01,33.92,22.08,0,60.61,21.64,0.543,19.846
1999/08/02,34.6,22.67,0,65.43,28.15,0.574,18.897
1999/08/03,35.28,25.11,0,61.95,29.23,0.946,19.242
1999/08/04,33.43,22.66,0,64.27,28.71,0.649,26.519
1999/08/05,32.1,22.6,0,56.82,26.71,0.465,21.219
1999/08/06,31.56,23.48,0,61.24,33.3,0.519,16.562
1999/08/07,31.43,23.47,0,58.57,31.23,0.606,15.92
1999/08/08,32.03,19.27,4.2,97.29,45.76,0.417,13.772
1999/08/09,25.85,18.7,6.17,100,72.45,0.331,9.782
1999/08/10,27.81,16.99,0,100,58.7,0.293,15.407
1999/08/11,29.34,18.58,0,97.32,50.25,0.312,15.655
1999/08/12,31.77,20.1,3.01,97.3,48.68,0.462,12.068
1999/08/13,29.07,19.12,3.54,97.5,54.68,0.343,9.715
1999/08/14,28.69,18.79,0,97.4,52.91,0.305,14.252
1999/08/15,30.7,18.92,0,95.54,43.58,0.475,15.917
1999/08/16,30.11,19.11,0,93.73,43.31,0.371,12.434
1999/08/17,28.71,17.49,9.71,100,55.6,0.533,10.877
1999/08/18,27.8,16.11,0,97.6,50.27,0.476,18.802
1999/08/19,27.64,13.87,0,92.28,36.26,0.422,18.552
1999/08/20,28.98,15.24,0,97.3,43.15,0.458,15.708
1999/08/21,28.87,18.44,0,95.68,45.79,0.451,15.847
1999/08/22,27.54,18.22,4.89,97.67,54.97,0.267,12.304
1999/08/23,29.36,17.17,0,100,50.96,0.372,14.79
1999/08/24,30.36,16.36,0,97.3,42.38,0.651,18.769
1999/08/25,28.82,17.17,0,85.32,34.77,0.62,18.681
1999/08/26,30.43,18.1,0,94.86,41.78,0.388,17.473
1999/08/27,30.12,18.92,0,90.59,39.81,0.514,15.012
1999/08/28,29.17,18.17,0,97.3,47.88,0.38,12.763
1999/08/29,29.59,17.52,0,93.77,40.67,0.418,16.19
1999/08/30,29.55,18.2,0,58.86,19.94,0.463,19.802
1999/08/31,25.67,18.03,0,79.3,42.22,1.175,11.421
1999/09/01,25.54,17.51,0,63.6,33.26,1.516,15.841
1999/09/02,25.83,15.27,0,78.91,34.71,0.971,15.976
1999/09/03,26.14,13.27,0,88.44,34.34,0.366,15.625
1999/09/04,26.53,14.77,0,92.23,39.45,0.384,14.73
1999/09/05,27.01,15.02,0,97.3,45.92,0.346,13.933
1999/09/06,27.76,16.03,0,97.02,44.87,0.344,13.525
1999/09/07,28.92,16.87,0,94.26,39.54,0.415,14.484
1999/09/08,28.69,15.96,0,97.26,43.32,0.388,14.825
1999/09/09,28.14,18.99,0,93.49,45.35,0.329,9.172
1999/09/10,25.08,17.15,20.05,97.95,59.14,0.283,4.858
1999/09/11,25.91,16.62,0,100,60.09,0.383,9.546
1999/09/12,24.17,15.07,0,97.4,51.58,0.508,11.379
1999/09/13,22.3,11.3,0,97.2,46.3,0.648,7.713
1999/09/14,26.42,13.69,0,97.2,43.35,0.526,14.902
1999/09/15,27.81,15.52,0,97.3,45.1,0.482,11.818
1999/09/16,26.5,17.29,0,97.2,48.02,0.375,12.131
1999/09/17,27.13,17.21,0,97.2,47.14,0.359,11.1
1999/09/18,26.71,15.38,0,100,51.7,0.365,11.653
1999/09/19,22.99,14.42,8.2,100,65.95,0.453,7.898
1999/09/20,20.59,14.08,19.09,100,78.24,0.429,4.667
1999/09/21,20.73,12.47,8.94,100,78.6,0.615,4.389
1999/09/22,16.56,11.29,3.29,100,83.68,0.284,3.37
1999/09/23,21.51,9.28,0,100,60.29,0.204,11.284
1999/09/24,20.55,11.51,0,100,58.96,0.42,9.947
1999/09/25,21.9,11.74,0,100,61.98,0.286,10.188
1999/09/26,22.34,11.82,0,100,53.49,0.423,10.475
1999/09/27,22.28,12.43,0,90.76,38.77,0.649,12.429
1999/09/28,21.39,9.26,0,94.54,37.08,0.651,12.453
1999/09/29,20.46,6.67,0,97.3,39.74,0.496,11.948
1999/09/30,21.14,6.57,0,100,44.05,0.392,11.166
1999/10/01,22.79,10.24,0,97.2,39.12,0.717,12.944
1999/10/02,23.4,11.12,0,97.24,39.2,0.66,14.401
1999/10/03,23.72,11.08,0,97.4,40.68,0.505,9.738
1999/10/04,23.32,9.98,0,97.39,38.34,0.537,11.366
1999/10/05,21.35,9.07,0,97.4,41.94,0.356,11.681
1999/10/06,20.48,8.47,0,100,49.6,0.365,9.649
1999/10/07,18.52,10.93,0,100,61.4,0.358,4.422
1999/10/08,17.02,13.24,1.95,100,81.11,0.412,1.736
1999/10/09,18.42,14.1,0,97.6,67.95,0.284,3.183
1999/10/10,13.49,12.61,40.63,97.95,94.33,0.952,0.859
1999/10/11,15.24,12.2,45.54,100,93.18,1.284,1.448
1999/10/12,21.38,11.71,0,100,57.35,0.505,6.549
1999/10/13,18.46,7.74,0,97.3,39.29,0.586,8.57
1999/10/14,17.13,6.62,0,100,52.5,0.25,9.764
1999/10/15,15.31,11.76,8.91,100,82.07,0.434,1.34
1999/10/16,16.17,12.94,86.34,100,92.63,1.319,0.89
1999/10/17,16.92,13.25,28.03,100,83.27,1.565,2.595
1999/10/18,17.37,13.19,1.2,100,76.17,0.696,2.569
1999/10/19,17.09,15.14,30.9,100,93.41,0.663,2.076
1999/10/20,17.22,15.39,14.4,100,94.31,0.592,1.4
1999/10/21,18.49,13.85,19.74,100,86.22,0.468,2.266
1999/10/22,17.1,13.89,14.78,100,89.94,0.517,2.494
1999/10/23,16.24,12.24,8.97,100,88.8,0.398,1.914
1999/10/24,12.59,12.3,35.21,100,94.3,0.588,0.764
1999/10/25,20.23,12.52,1.76,100,64.33,0.508,3.568
1999/10/26,16.01,8.53,0,100,61.28,0.276,6.701
1999/10/27,13.93,7.19,0,100,61.13,0.185,5.035
1999/10/28,15.38,5.43,0,100,66.67,0.174,6.013
1999/10/29,15.54,5.02,0,100,67.8,0.086,4.925
1999/10/30,13.6,6.26,0,100,76.13,0.215,3.622
1999/10/31,12.61,10.69,24.69,100,93.17,0.338,1.087
1999/11/01,16.81,11.28,0,100,81.38,0.232,2.213
1999/11/02,18.32,9.97,0,100,62.06,0.341,8.02
1999/11/03,13.31,8.83,0,100,80.6,0.345,1.596
1999/11/04,15.36,7.2,0,100,73.87,0.16,3.482
1999/11/05,13.43,7.04,0,100,76.62,0.201,3.852
1999/11/06,11.97,6.37,0,100,71.16,0.127,2.489
1999/11/07,8.96,5.05,1.25,100,79.66,0.346,2.671
1999/11/08,10.58,2.26,0,100,59.5,0.339,7.92
1999/11/09,12.79,5.09,0,100,57.71,0.311,5.43
1999/11/10,16.77,5.76,0,100,62.29,0.208,4.008
1999/11/11,18.58,7.33,0,100,62.53,0.245,3.676
1999/11/12,16.91,7.03,0,100,59.62,0.249,5.259
1999/11/13,16.02,8.83,1.49,100,79.75,0.281,1.882
1999/11/14,16.49,5.05,0,100,48.03,0.468,3.942
1999/11/15,10.78,1.76,0,97.5,31.07,0.623,5.813
1999/11/16,9.04,1.63,0,100,54.29,0.303,5.44
1999/11/17,10.62,3.55,0,100,63.08,0.279,6.38
1999/11/18,12.12,3.42,0,98.74,36.09,0.75,4.26
1999/11/19,10.13,2.11,0,97.12,26.86,0.874,4.081
1999/11/20,7.09,-0.5,0,100,55.58,0.307,3.667
1999/11/21,7.42,-2.71,0,100,69.59,0.156,4.409
1999/11/22,7.65,-0.86,0,100,64.51,0.17,1.934
1999/11/23,8.06,-0.59,0,100,71.61,0.184,3.168
1999/11/24,6.46,-0.41,1.17,100,80.33,0.247,1.057
1999/11/25,8.04,6.69,4.03,100,93.38,0.295,1.061
1999/11/26,10.44,10.43,9.09,100,96.08,0.419,0.714
1999/11/27,12.26,10.8,1.6,100,93.36,0.59,1.006
1999/11/28,9.69,9.64,1.71,100,94.64,0.494,0.701
1999/11/29,10.73,6.19,3.92,100,80.32,0.338,0.87
1999/11/30,9.8,3.3,0,100,67.89,0.307,2.642
1999/12/01,8.31,3.7,0,100,82.33,0.215,2.1
1999/12/02,8.85,1.39,0,100,78.49,0.165,2.293
1999/12/03,8.9,3.7,0,100,80.32,0.216,2.133
1999/12/04,9.62,6.78,1.65,100,85.62,0.206,1.46
1999/12/05,9.01,8.54,21.82,100,97.7,0.566,0.551
1999/12/06,9.25,6.22,14.91,100,86.66,0.494,0.266
1999/12/07,12.92,4.79,0,100,52.74,0.487,2.469
1999/12/08,9.71,1.5,0,100,60.67,0.3,2.414
1999/12/09,8.94,0.76,0,100,67.72,0.256,4.313
1999/12/10,8.55,1.31,0,100,74.65,0.301,1.352
1999/12/11,8.84,7.54,5.26,100,94.57,0.323,0.752
1999/12/12,10.16,1.48,1.23,97.66,25.8,1.09,2.709
1999/12/13,7.54,-0.74,0,100,56.23,0.254,4.17
1999/12/14,6.93,-2.15,0,100,65.1,0.272,3.854
1999/12/15,8.28,-0.46,0,100,72.96,0.331,1.349
1999/12/16,10.15,3.75,0,100,78.02,0.333,0.716
1999/12/17,15.44,3.87,0,97.6,21.87,1.13,2.693
1999/12/18,6.38,-0.84,0,88.39,23.02,0.741,4.044
1999/12/19,5.24,-3.47,0,100,51.45,0.311,3.671
1999/12/20,7.35,-1.48,0,100,64.14,0.237,5.113
1999/12/21,7.68,0.82,0,100,76.64,0.474,5.593
1999/12/22,7.5,1.15,5.36,100,77.69,0.41,1.683
1999/12/23,5.31,2.07,10.21,100,85.68,0.619,0.468
1999/12/24,4.85,0.77,4.6,97.6,56.03,0.806,1.236
1999/12/25,5.97,1.13,2.37,97.4,45.25,0.724,3.254
1999/12/26,6.19,-0.39,0,97.39,37.01,0.571,6.086
1999/12/27,3.62,-1.98,0,97.4,47.42,0.436,4.052
1999/12/28,4.21,-3.81,0,100,52.47,0.339,6.304
1999/12/29,4.33,-4.68,0,100,60.6,0.279,4.938
1999/12/30,5.69,-1.43,0,100,49.01,0.455,6.03
1999/12/31,6.23,-0.9,0,100,79.59,0.284,2.109
2000/01/01,6.26,-0.96,0,100,82.12,0.213,2.384
2000/01/02,6.83,-0.25,0,100,77.4,0.299,2.705
2000/01/03,5.29,-2.61,0,100,70.5,0.271,4.428
2000/01/04,6.99,-2.45,0,100,45.96,0.591,4.739
2000/01/05,4.11,-3.93,0,100,63.74,0.261,4.914
2000/01/06,3.16,-4.93,0,100,72.03,0.1,5.342
2000/01/07,3.67,-5.29,0,100,59.51,0.248,6.413
2000/01/08,4.83,-4.56,0,100,50.66,0.252,5.477
2000/01/09,4.26,-1.07,0,100,85.68,0.396,6.161
2000/01/10,4.7,-2.72,0,98,48.96,0.52,6.597
2000/01/11,10.87,-2.53,0,100,39.45,0.543,6.043
2000/01/12,8.68,-1.84,0,100,39.34,0.511,6.819
2000/01/13,5.94,-1.91,0,98.48,46.55,0.429,6.423
2000/01/14,5.84,-1.3,0,100,56.62,0.329,7.177
2000/01/15,9.96,0.06,0,100,65.88,0.371,5.742
2000/01/16,7.92,-1.11,0,100,74.57,0.289,1.351
2000/01/17,11.67,1.31,5.41,100,52.06,0.593,5.748
2000/01/18,9.43,-0.12,0,100,50.24,0.387,6.689
2000/01/19,7.98,-0.7,0,100,57.96,0.339,6.297
2000/01/20,8.83,1.22,0,100,67.65,0.235,1.558
2000/01/21,13.44,0.25,0,100,61.05,0.399,7.424
2000/01/22,12.6,2.17,0,100,61.74,0.303,2.433
2000/01/23,16.12,2.99,0,100,61.96,0.359,1.49
2000/01/24,23.35,5.08,0,100,42.58,0.597,7.521
2000/01/25,20.79,3.09,0,100,29.09,0.947,7.413
2000/01/26,10.52,-0.21,0,100,39.32,0.529,7.52
2000/01/27,10.22,-1.58,0,100,46.46,0.288,8.025
2000/01/28,15.49,-0.52,0,100,50.71,0.328,7.296
2000/01/29,11.35,0.61,0,100,60.94,0.389,7.139
2000/01/30,13.01,-1.41,0,100,54.66,0.279,7.346
2000/01/31,17.12,2.4,0,100,53.15,0.217,7.39
2000/02/01,15.97,1.46,0,100,57.47,0.375,7.009
2000/02/02,14.72,3.13,0,100,54.75,0.466,7.901
2000/02/03,14.49,3.16,0,97.3,35.54,0.793,8.69
2000/02/04,9.84,0.2,0,100,41.91,0.565,8.258
2000/02/05,11.33,1,0,97.97,36.53,0.692,4.043
2000/02/06,13.98,4.65,0,76.28,24.35,1.965,8.018
2000/02/07,10.16,1.4,0,97.3,36.1,0.671,9.785
2000/02/08,8.62,-1.52,0,100,47.65,0.451,9.063
2000/02/09,8.39,-2.63,0,100,49.19,0.35,9.371
2000/02/10,13.24,-0.07,0,100,40.73,0.715,8.244
2000/02/11,15.94,-0.23,0,100,35.14,0.648,8.88
2000/02/12,12.55,-0.45,0,100,46.66,0.466,11.014
2000/02/13,12.72,6.61,3.19,100,78.49,0.567,2.557
2000/02/14,19.22,2.96,1.38,100,45.77,0.7,6.991
2000/02/15,18.66,-0.05,0,100,33.4,0.75,11.732
2000/02/16,20.44,2.31,0,100,43.41,0.367,8.588
2000/02/17,18.79,1.55,0,100,47.8,0.361,10.204
2000/02/18,19.8,3.81,0,100,49.51,0.668,11.312
2000/02/19,19.47,5.68,0,100,58.34,0.431,3.907
2000/02/20,22.06,5.15,0,100,50.55,0.391,12.684
2000/02/21,18.8,3.78,0,100,52.13,0.295,9.805
2000/02/22,18.16,4.09,0,100,58.81,0.311,6.548
2000/02/23,18.16,3.02,0,100,54.06,0.329,10.453
2000/02/24,18.1,2.19,0,100,50.01,0.285,11.469
2000/02/25,18,3.35,0,100,47.06,0.364,12.187
2000/02/26,17.58,1.92,0,100,54.01,0.24,9.149
2000/02/27,17.34,3.62,0,100,57.81,0.188,8.782
2000/02/28,17.2,3.46,0,100,51.89,0.447,8.793
2000/02/29,14.36,5.63,4.99,100,74.96,0.573,2.357
2000/03/01,15.11,1.11,0,88.02,22.47,1.405,14.526
2000/03/02,14.51,-0.22,0,100,36.41,0.369,16.02
2000/03/03,15.76,0.11,0,100,47.3,0.255,15.166
2000/03/04,17.36,1.44,0,100,50.37,0.354,15.099
2000/03/05,17.93,0.65,0,100,49.83,0.268,14.909
2000/03/06,20.28,2.93,0,100,32.87,0.767,6.677
2000/03/07,15.42,2.78,0,75.1,18.44,1.593,15.977
2000/03/08,12.25,0.7,0,97.51,34.34,0.493,15.857
2000/03/09,12.05,-0.76,0,100,40.22,0.55,15.22
2000/03/10,11.88,-0.29,0,100,44.44,0.451,15.55
2000/03/11,13.31,-0.91,0,100,48.56,0.411,16.361
2000/03/12,15.8,-0.81,0,100,49.71,0.239,15.801
2000/03/13,17.74,-0.24,0,100,46.42,0.31,15.438
2000/03/14,18.69,0.54,0,100,44.84,0.304,17.963
2000/03/15,19.46,3.34,0,100,50.01,0.268,9.19
2000/03/16,23.22,7.48,0.97,100,48.47,0.412,12.141
2000/03/17,21.76,4.82,0,100,47.44,0.598,17.873
2000/03/18,20.46,4.75,1.13,100,47.69,0.91,7.407
2000/03/19,17.14,0.55,0,100,34.95,0.567,18.385
2000/03/20,16.15,2.2,7.8,100,39.62,0.768,12.881
2000/03/21,14.02,1.74,0,71.1,17.27,1.793,18.92
2000/03/22,14.34,0.04,0,100,31.93,0.589,19.519
2000/03/23,14.91,3.63,0,84.33,26.4,0.855,19.61
2000/03/24,14.72,1.99,0,87.43,25.11,0.72,19.348
2000/03/25,16.34,0.44,0,100,31.29,0.537,18.515
2000/03/26,21.14,1.46,0,100,39.11,0.547,18.248
2000/03/27,19.89,6.84,0,100,43.5,0.57,17.427
2000/03/28,19.52,9.47,0,100,51.89,0.455,13.024
2000/03/29,18.1,13.29,0,97.6,62.73,0.476,4.843
2000/03/30,18.07,7.48,0,100,44.2,0.497,14.418
2000/03/31,18.36,4.49,0,100,44.48,0.435,19.06
2000/04/01,18.07,6.37,0,100,47.81,0.454,10.889
2000/04/02,19.46,7.63,0,100,44.88,0.531,20.135
2000/04/03,22.24,6.02,0,100,38.72,0.529,12.955
2000/04/04,22.59,11.54,0,93.07,30.93,0.719,20.329
2000/04/05,23.73,7.71,0,100,34.56,0.587,19.173
2000/04/06,18.74,13.33,0,97.5,60.66,0.744,8.935
2000/04/07,20.02,9.56,0,84.99,28.2,1.214,14.963
2000/04/08,16.83,3.18,0,83.99,22.17,0.792,22.036
2000/04/09,18.82,2.72,0,100,30.05,0.543,22.803
2000/04/10,21.26,3.62,0,100,43.16,0.58,19.741
2000/04/11,24.19,6.71,0,100,43.12,0.477,22.903
2000/04/12,24.19,6.82,0,100,45.2,0.245,21.412
2000/04/13,24.17,12.26,0,98,37.15,0.65,13.575
2000/04/14,26.55,11.88,0,98,31.11,0.792,19.718
2000/04/15,26.11,12.41,0,97.19,28.56,0.578,19.982
2000/04/16,27.71,13.07,0,100,31.35,0.779,14.369
2000/04/17,24.92,13.2,0,83.76,26.16,0.566,12.207
2000/04/18,29.49,11.25,0,100,28.5,0.455,24.357
2000/04/19,28.97,11.64,0,100,35.07,0.544,24.27
2000/04/20,27.81,12.87,0,100,40.77,0.662,14.893
2000/04/21,27.06,11.98,0,100,40.12,0.528,24.299
2000/04/22,29.13,14.21,0,100,38.45,0.453,17.414
2000/04/23,23.27,17.32,6.33,97.49,54.08,0.845,6.928
2000/04/24,20.58,16.98,4.45,97.4,64.29,1.539,4.833
2000/04/25,16.63,11.46,8.9,97.64,56.94,0.683,6.419
2000/04/26,22.01,7.19,0,100,46.17,0.374,25.954
2000/04/27,25.8,10.01,0,100,44.5,0.425,22.743
2000/04/28,24.53,12.6,0,100,47.32,0.479,14.785
2000/04/29,25.16,15.93,2.57,97.4,44.66,0.986,15.16
2000/04/30,23.89,14.68,3.25,83.71,32.54,1.182,9.797
2000/05/01,22.74,15.22,0,96.24,43.76,0.575,9.346
2000/05/02,19.16,13.44,15.45,100,68.42,0.716,4.821
2000/05/03,17.4,11.56,2.87,87.93,41.64,1.227,12.843
2000/05/04,20.78,11.26,0,97.6,42.12,0.782,13.719
2000/05/05,25.99,13.1,0,97.3,34.58,0.796,24.292
2000/05/06,26.6,14.09,0,90.09,30.87,0.729,26.917
2000/05/07,25.27,12,1.15,100,42.46,0.409,22.484
2000/05/08,21.9,14.77,14.47,100,61.3,0.594,8.879
2000/05/09,23.25,12.75,0,81.13,28.84,1.079,24.477
2000/05/10,20.38,13.13,5.87,97.31,47.16,0.51,15.154
2000/05/11,17.97,11.02,3.94,100,56.74,0.773,11.386
2000/05/12,18.89,7.86,2.8,100,45.55,0.621,17.998
2000/05/13,19.39,7.45,0,100,44.79,0.428,24.02
2000/05/14,19.66,8.28,3.34,100,46.56,0.5,17.753
2000/05/15,18.13,8.83,9.48,100,57.12,0.618,6.809
2000/05/16,17.97,9.1,4.02,100,57.65,0.572,11.541
2000/05/17,21.79,13.53,0,72.17,28.86,1.499,27.184
2000/05/18,23.56,7.32,0,97.99,33.9,0.647,28.009
2000/05/19,24.93,10.56,0,100,46.47,0.431,18.072
2000/05/20,26.38,9.6,0,97.4,30.26,0.714,25.125
2000/05/21,27.92,12.74,0,90.4,28.76,0.776,24.691
2000/05/22,29.71,13.01,0,100,35.95,0.36,21.1
2000/05/23,30.36,15.36,0,95.05,30.98,0.56,24.744
2000/05/24,31.65,16.79,0,95.13,30.53,0.618,21.333
2000/05/25,30.72,18.11,0,85.5,30.68,0.629,20.45
2000/05/26,29.96,16.77,0,97.2,36.83,0.712,17.438
2000/05/27,24.24,16.77,14.29,100,59.55,1.132,6.028
2000/05/28,18.26,15.22,19.26,100,79.55,0.642,7.946
2000/05/29,23.21,16.13,6.85,100,67.26,0.774,6.216
2000/05/30,26.88,15.65,0,100,52.46,0.42,26.176
2000/05/31,27.94,16.31,0,100,49,0.469,19.814
2000/06/01,28.83,16.06,0,100,48.91,0.479,21.628
2000/06/02,28.96,15.62,0,100,49.57,0.367,20.126
2000/06/03,29.28,16.47,0,100,46.14,0.344,17.331
2000/06/04,29.08,16.83,0,97.98,46.39,0.531,19.358
2000/06/05,29.66,15.57,0,100,44.61,0.545,19.174
2000/06/06,28.58,17.51,1.4,97.2,43.54,0.536,21.817
2000/06/07,27.61,18.22,13.41,100,58.54,0.533,14.268
2000/06/08,28.33,17.71,17.37,100,55.61,0.368,17.368
2000/06/09,28.47,16.63,0,100,51.58,0.559,19.866
2000/06/10,27.61,16.12,5.22,98,49.45,0.534,19.179
2000/06/11,21.32,17.31,37.32,100,88.1,0.415,3.947
2000/06/12,23.27,15.23,26.22,100,74.38,0.364,8.215
2000/06/13,20.95,15.09,18.38,100,75.38,0.602,4.504
2000/06/14,23.06,15.96,0,100,63.47,0.431,17.396
2000/06/15,25.66,15.17,0,100,58.34,0.344,18.971
2000/06/16,26.79,15.34,0,100,59.59,0.22,24.075
2000/06/17,27.26,17.87,0,100,60.02,0.358,17.669
2000/06/18,28.03,16.77,0,100,56.08,0.353,19.713
2000/06/19,27.85,18.04,0,98,55.5,0.339,16.211
2000/06/20,23.9,18.43,0,97.3,61.14,0.492,8.251
2000/06/21,27.14,17.61,0,84.13,42.2,0.955,21.863
2000/06/22,27.63,16.33,0,97.39,48.31,0.523,22.027
2000/06/23,28.08,15.76,0,100,52.06,0.29,21.542
2000/06/24,29.09,17.73,0,97.7,50.21,0.402,21.076
2000/06/25,29.22,18.36,0,97.4,49.34,0.537,17.307
2000/06/26,29.47,19.05,0,97.3,49.57,0.613,19.227
2000/06/27,28.89,18.57,1.19,97.4,51.53,0.657,12.689
2000/06/28,27.56,17.38,6.34,100,61.44,0.418,12.318
2000/06/29,29.01,16.49,0,100,52.53,0.254,20.933
2000/06/30,29.82,17.87,0,97.3,46.04,0.389,20.01
2000/07/01,28.76,17.74,6.95,98.32,53.29,0.493,15.868
2000/07/02,30.11,16.29,0,100,48.36,0.632,21.354
2000/07/03,30,19.73,0,78.5,38.46,0.653,20.042
2000/07/04,31.2,19.81,0,63.95,24.61,0.645,21.939
2000/07/05,30.26,19.06,0,88,41.74,0.481,20.017
2000/07/06,30.56,19.17,0,84.69,38.26,0.437,20.056
2000/07/07,30.99,19.51,0,89.48,42.17,0.454,19.261
2000/07/08,31.82,20.27,0,87.24,40.44,0.521,22.298
2000/07/09,31.27,19.99,0,92.96,44.38,0.374,19.974
2000/07/10,32.47,21.17,0,80.15,36.81,0.385,19.015
2000/07/11,33.82,21.89,0,82.11,36.72,0.595,19.587
2000/07/12,34.12,22.74,0,85.67,40.82,0.676,18.74
2000/07/13,31.4,20.48,0,54.09,21.57,0.593,21.956
2000/07/14,30.84,20.85,0,51.79,22.55,0.478,17.651
2000/07/15,31.89,20.88,0,68.28,30.2,0.723,23.406
2000/07/16,33.3,21.79,0,74.77,33.15,0.421,20.118
2000/07/17,31.93,22.29,0,86.61,44.83,0.512,14.199
2000/07/18,31.13,19.85,3.47,100,55.5,0.248,11.252
2000/07/19,30.58,18.77,0,92.29,42.83,0.481,20.239
2000/07/20,30.55,19.59,0,80.27,38.62,0.494,18.684
2000/07/21,31.43,20.3,0,70.6,30.66,0.546,19.718
2000/07/22,30.04,19.89,0,82.55,42.06,0.81,16.695
2000/07/23,31.06,18.17,0,74.05,26.62,0.425,20.647
2000/07/24,32.81,19.56,0,71.06,24.23,0.48,16.994
2000/07/25,33.52,21.98,0,77.79,35.33,0.642,16.141
2000/07/26,32.69,19.92,0,97.19,45.33,0.511,19.313
2000/07/27,31.7,21.46,0,53.75,22.86,1.348,20.979
2000/07/28,30.77,20.53,0,51.66,22.24,0.782,20.689
2000/07/29,30.93,19.22,0,65.27,27.16,0.445,19.854
2000/07/30,31.56,20.18,0,68.51,29.19,0.418,21.432
2000/07/31,33.12,22.02,0,63.33,25.8,0.405,18.524
2000/08/01,35.22,22.79,0,65.71,27.58,0.557,19.493
2000/08/02,38.77,24.37,0,73.92,28.08,0.603,18.312
2000/08/03,35.51,23.49,0,70.78,30.22,0.458,17.381
2000/08/04,36.5,22.62,0,72.68,27.62,0.452,14.288
2000/08/05,34.89,22,0,87.84,37.33,0.521,18.091
2000/08/06,33.56,22.06,0,76.57,34.24,0.509,16.261
2000/08/07,33.59,22.15,0,77.88,35.42,0.374,16.254
2000/08/08,35,23.19,0,62.49,24.27,0.46,16.505
2000/08/09,35.55,24.19,0,60.31,24.6,0.469,16.265
2000/08/10,34.7,22.98,0,73.64,32.18,0.637,16.405
2000/08/11,32.43,22.18,0,70.45,33.38,0.534,16.654
2000/08/12,31.4,20.32,1.69,91.82,43.13,0.599,11.148
2000/08/13,30.76,19.63,2.19,97.5,51.43,0.497,13.365
2000/08/14,29.1,19.35,0,68.68,34.89,0.557,18.238
2000/08/15,29.18,19.21,0,79.55,39.09,0.536,14.201
2000/08/16,27.64,21.03,0,66.17,42.86,0.594,13.029
2000/08/17,28.32,19.75,0,75.87,41.48,0.569,16.973
2000/08/18,30.96,18.22,0,94.7,40.78,0.405,15.864
2000/08/19,29.1,18.54,0,80.33,35.93,0.385,15.764
2000/08/20,29.3,18.49,0,82.8,35.44,0.351,15.424
2000/08/21,29.7,18.48,0,65.36,24.94,0.341,16.628
2000/08/22,30.44,18.57,0,64.12,20.73,0.382,17.225
2000/08/23,31.19,19.16,0,77.11,29.84,0.42,15.778
2000/08/24,32.09,20.46,0,73.17,29.44,0.51,15.087
2000/08/25,31.99,19.52,0,94.42,41.94,0.503,14.513
2000/08/26,31.6,18.9,0,97.63,48.26,0.322,18.113
2000/08/27,26.08,17.58,3.55,97.5,56.31,0.342,5.838
2000/08/28,26.29,16.6,0,74.49,35.01,1.083,16.99
2000/08/29,28.06,13.83,0,96.05,38.48,0.419,17.992
2000/08/30,28.63,15.63,0,98,48.17,0.326,13.725
2000/08/31,30.8,16.66,0,100,50.17,0.078,12.757
2000/09/01,30.96,18.52,0,94.97,41.63,0.463,14.413
2000/09/02,29.74,19.31,0,71.46,31.01,0.457,14.004
2000/09/03,31.3,19.25,0,82.67,32.54,0.412,15.144
2000/09/04,32.24,19.44,0,59.27,18.08,0.439,15.735
2000/09/05,32.63,19.08,0,76.95,23.68,0.292,15.718
2000/09/06,32.53,19.91,0,69.56,22.74,0.455,14.004
2000/09/07,32.3,19.93,0,65.66,19.9,0.459,13.938
2000/09/08,33.01,20.28,0,86.5,33.34,0.575,12.876
2000/09/09,34.11,18.89,0,97.9,45.79,0.267,14.756
2000/09/10,32.44,19,0,92.05,33.98,0.272,15.65
2000/09/11,31.45,20.06,0,76.97,30.17,0.499,12.98
2000/09/12,31.39,19.47,0,94.84,41.6,0.48,9.986
2000/09/13,27.73,15.66,7.72,100,55.8,0.466,8.429
2000/09/14,23.25,11.42,0,88.98,34.12,0.47,15.186
2000/09/15,24.95,11.25,0,97.3,43.12,0.334,13.463
2000/09/16,26.62,14.79,0,98,48.53,0.381,11.467
2000/09/17,26.49,16.87,5.69,100,61.78,0.293,7.261
2000/09/18,26.42,15.1,0,97.5,47.77,0.411,15.296
2000/09/19,26.31,15.95,0,97.3,47.17,0.47,11.324
2000/09/20,27.21,17.94,0,97.2,47.71,0.424,11.053
2000/09/21,28.1,17.84,0,95.24,42.58,0.417,9.402
2000/09/22,28.82,18.69,0,93.02,39.23,0.423,9.574
2000/09/23,30.74,18.85,0,93.51,35.85,0.459,10.077
2000/09/24,29.8,19.55,0,91.12,36.88,0.461,12.875
2000/09/25,22.39,17.38,0,95.13,53.25,0.476,3.951
2000/09/26,23.62,16.33,0,97.3,52.38,0.252,6.72
2000/09/27,20.68,15.21,20.7,97.19,54.91,0.426,1.815
2000/09/28,15.32,15.26,27.3,98.04,95.15,0.578,0.895
2000/09/29,22.51,12,0,97.55,48.94,1.352,10.125
2000/09/30,22.58,15.47,0,87.9,40.98,1.915,10.477
2000/10/01,21.92,11.36,0,97.5,48.15,0.459,9.807
2000/10/02,21.46,10.24,0,100,58.6,0.205,10.543
2000/10/03,22.22,10.62,0,100,58.84,0.278,8.895
