timestamp,idr_tmax,idr_tmin,idr_ptot,idr_umax,idr_umin,idr_vmed,idr_rgcorr
2001/03/09,15.18,2.05,0,100,47.17,0.717,16.007
2001/03/10,18.17,3.01,0,100,47.15,0.884,16.016
2001/03/11,17.22,6.37,0,100,57.25,0.926,8.494
2001/03/12,17.5,5.6,0,100,54.67,0.862,16.441
2001/03/13,21.17,6.93,0,100,34.02,1.246,15.438
2001/03/14,17.89,5.76,0,100,38.72,0.689,16.679
2001/03/15,19.12,3.91,0,100,48.31,0.63,17.215
2001/03/16,20.89,6.84,0,100,46.83,0.879,15.921
2001/03/17,20.45,8.76,0,100,54.68,1,17.803
2001/03/18,20.49,8.7,0,100,53.51,0.939,17.724
2001/03/19,20.9,7.89,0,100,51.55,0.873,15.297
2001/03/20,22.59,9.24,0,100,53.39,0.857,15.849
2001/03/21,20.86,11.98,0,100,60.54,0.936,7.923
2001/03/22,17.46,11.54,13.5,100,77.93,1.09,2.604
2001/03/23,16.52,7.04,0,100,46.55,0.994,17.518
2001/03/24,16.48,5.4,0,100,43.97,0.762,17.513
2001/03/25,16.25,5.31,0,100,48.77,0.767,17.853
2001/03/26,18.43,3.73,0,100,37.18,0.998,18.876
2001/03/27,20.25,7.49,0,81.99,17.2,1.93,20.685
2001/03/28,15.23,4.26,0,100,41.67,1.091,19.664
2001/03/29,14.98,6.39,0,94.17,39.91,1.038,18.511
2001/03/30,11.91,4.64,0,100,48.25,1.518,10.796
2001/03/31,11.97,6.09,0,84.16,36.11,1.741,11.056
2001/04/01,12.27,7.44,0,87.16,45.62,1.289,6.879
2001/04/02,15.24,7.1,0,92.36,39.89,1.031,11.608
2001/04/03,17.52,9.7,0,98.45,50.4,0.765,15.936
2001/04/04,18.36,8.02,28.95,100,53.02,1.394,9.424
2001/04/05,16.72,10.06,14.58,100,75.32,1.621,2.566
2001/04/06,16.72,6.94,1.37,100,57.81,1.039,10.67
2001/04/07,22.11,6.59,0,100,36.35,1.076,19.929
2001/04/08,18.68,7.42,0,100,47.24,0.735,11.334
2001/04/09,13.86,10.84,7.9,100,90.54,1.357,2.764
2001/04/10,13.57,12.42,25.65,98.1,95.87,1.534,0.334
2001/04/11,14.7,13.1,12.77,100,85.88,0.716,2.723
2001/04/12,16.79,9.94,2.81,100,67.28,0.673,8.382
2001/04/13,18,7.22,0,100,56.76,1.011,9.487
2001/04/14,18.81,6.89,1.09,100,42.83,1.013,15.276
2001/04/15,17.95,4.25,0,100,38.34,0.673,21.609
2001/04/16,18.38,4.55,0,100,42.32,0.673,12.598
2001/04/17,16.54,6.33,2.67,100,46.96,1.158,6.491
2001/04/18,16.98,3.26,0,93.23,27.7,1.409,23.575
2001/04/19,16.5,5.45,0,89.19,30.25,1.149,23.292
2001/04/20,22.99,6.17,0,100,33.87,1.019,15.998
2001/04/21,19.94,8.31,0,89,30.65,1.491,24.062
2001/04/22,19.26,6.87,0,100,40.14,0.929,22.379
2001/04/23,24.54,7.83,0,100,44.09,0.588,23.52
2001/04/24,21.97,11.92,0,100,58.17,0.76,11.878
2001/04/25,24.32,10.05,0,100,49.13,0.844,24.279
2001/04/26,25.58,17.23,0,100,56.09,1.12,15.16
2001/04/27,24.8,15.17,0,100,50.96,1.422,13.539
2001/04/28,21.33,11.57,21.65,100,47.89,2.587,11.149
2001/04/29,21.93,7.55,0,100,37.44,0.87,23.428
2001/04/30,21.6,10.47,0,100,44.67,0.688,22.649
2001/05/01,22.32,12.68,0,100,53.18,1.102,9.184
2001/05/02,23.94,15.96,2.01,100,58.92,0.657,13.621
2001/05/03,23.63,15.27,10.06,100,62.08,1.104,5.485
2001/05/04,21.63,10.73,3.83,95.49,37.23,1.464,21.974
2001/05/05,21.58,7.37,2.56,100,36.96,0.929,15.63
2001/05/06,19.51,7.66,0,85.41,28.62,1.17,25.321
2001/05/07,19.53,5.97,0,92.06,28.44,1.315,25.368
2001/05/08,21.62,6.27,0,100,29.85,1.083,27.171
2001/05/09,20.97,8.94,0,100,40.36,0.848,18.583
2001/05/10,19.26,13.6,1.73,100,59.89,1.338,6.929
2001/05/11,26.69,15.88,5.29,100,59.28,0.979,8.181
2001/05/12,24.02,15.89,5.19,100,59.61,0.935,11.511
2001/05/13,23.96,13.42,0,100,43.28,0.931,22.825
2001/05/14,21.33,10.91,0,82.7,29.6,1.42,25.879
2001/05/15,21.57,9.51,6.26,100,45.49,0.798,15.263
2001/05/16,25.15,14.69,0,100,49.06,1.193,25.439
2001/05/17,26.97,14.07,0,100,42.84,1.091,19.775
2001/05/18,23.41,16.31,3.1,100,58.93,0.673,13.927
2001/05/19,24.99,16.36,2.08,100,59.23,0.704,14.59
2001/05/20,27.57,17.74,4.97,100,57.38,1.323,11.091
2001/05/21,25.96,17.41,0,100,51.26,1.231,18.716
2001/05/22,27.13,15.29,3.1,100,46.33,0.864,24.434
2001/05/23,23.87,15.79,3.35,100,48.74,1.271,14.707
2001/05/24,24.14,12.13,0,100,42.51,0.884,24.981
2001/05/25,23.64,12.2,0,92.05,37.44,0.844,25.401
2001/05/26,25.12,10.95,0,100,39.32,0.718,24.649
2001/05/27,25.93,17.08,5.11,95.21,46.61,0.929,15.351
2001/05/28,24.03,16.77,12.28,100,67.31,0.637,9.696
2001/05/29,25.01,17.4,4.24,100,60.71,1.047,15.209
2001/05/30,21.1,15.17,0,68.63,30.86,3.344,23.507
2001/05/31,23.17,13.65,0,81.18,32.42,1.621,26.296
2001/06/01,27.93,11.88,0,100,38.36,1.063,25.034
2001/06/02,28.47,14.21,0,100,40.76,0.813,21.364
2001/06/03,27.29,16.39,0,94,42.77,1.027,17.205
2001/06/04,26.48,17.76,0,91,44.5,0.726,21.84
2001/06/05,27.42,14.8,0,92.34,38.23,0.671,26.733
2001/06/06,28.39,15.28,0,94,38.15,0.673,23.23
2001/06/07,29.02,15.55,0,92,35.45,0.758,24.683
2001/06/08,29.57,19.14,15.18,93,42.88,1.258,14.571
2001/06/09,28.35,17.62,12.27,100,50.67,0.84,17.013
2001/06/10,25.6,17.44,0,75.59,34.04,2.624,25.693
2001/06/11,25.02,16.83,0,74.96,33.54,2.318,25.271
2001/06/12,31.27,17.27,0,88.83,31.34,1.095,21.772
2001/06/13,28.62,15.63,0,91.75,36.55,0.73,22.545
2001/06/14,28.79,19.26,1.19,87,40.05,0.635,21.524
2001/06/15,28.97,18.36,0,98.14,46.43,0.583,19.369
2001/06/16,31.65,19.04,8.84,100,45.72,0.758,17.074
2001/06/17,28.79,18.15,0,100,50.43,0.485,19.58
2001/06/18,29.18,18.14,12.35,100,52.96,0.687,15.717
2001/06/19,29.98,18.02,0,100,50.19,0.616,20.051
2001/06/20,29.85,18.29,4.77,100,48.28,0.758,19.758
2001/06/21,27.51,18.81,7.03,100,66.19,0.635,8.346
2001/06/22,28.59,17.02,0,100,47.19,0.85,20.179
2001/06/23,31.01,14.6,0,100,39.48,0.671,26.873
2001/06/24,28.15,17.08,0,100,48.35,0.757,16.846
2001/06/25,28.96,16.73,1.62,93,39.81,1.107,19.721
2001/06/26,31.7,18.04,0,89,31.93,0.862,25.471
2001/06/27,29.69,18,0,94.21,43.17,0.929,14.823
2001/06/28,29.11,18.24,4.05,100,51.43,0.66,10.851
2001/06/29,30.78,16.59,0,96.1,38.21,0.782,24.149
2001/06/30,29.64,17.89,3.93,100,48.7,0.673,14.608
2001/07/01,30.3,15.3,0,94.7,36.96,0.783,24.108
2001/07/02,31.15,17.64,0,84.68,30.51,0.742,23.326
2001/07/03,32.43,18.68,0,88.07,32.36,0.659,22.674
2001/07/04,33.45,20.17,0,83,29.5,1.099,23.03
2001/07/05,29.72,20.24,0,63.12,27.48,2.001,24.717
2001/07/06,29.29,19.28,0,80.98,37.19,1.113,12.566
2001/07/07,32.21,18.74,0,86.79,32.84,1.162,19.225
2001/07/08,32.3,21.57,0,78.94,35.21,0.618,18.985
2001/07/09,32.06,20.81,0,86.08,38.06,0.649,20.97
2001/07/10,33.58,21.36,0,88.09,37.54,0.841,19.711
2001/07/11,36.08,22.13,0,86.26,34.04,0.986,18.813
2001/07/12,35.45,22.5,0,82.11,32.71,1.002,17.394
2001/07/13,34.62,24.5,0,77.89,35.21,1.107,16.674
2001/07/14,35.47,22.79,3.59,92.13,40.8,0.845,15.569
2001/07/15,34.94,20.56,0,92.28,37.2,0.779,21.651
2001/07/16,34.55,21.03,0,67.78,16.73,0.763,21.784
2001/07/17,35.41,22.91,0,77.96,30.51,0.973,20.028
2001/07/18,35.03,22.98,0,77.3,30.91,1.002,20.298
2001/07/19,32.71,22.1,0,71.79,29.64,1.266,22.334
2001/07/20,33.1,20.25,0,74.75,24.64,0.818,22.013
2001/07/21,38,22.07,0,76.2,19.58,0.929,20.86
2001/07/22,31.95,21.3,0,88.58,40.61,0.854,19.215
2001/07/23,33.77,22.44,0,82,34.5,0.57,19.613
2001/07/24,35.62,22.06,0,77.62,26.64,0.761,20.004
2001/07/25,35.35,21.48,0,82.22,29.7,1.005,18.167
2001/07/26,30.06,20.48,42.97,100,57,0.919,10.517
2001/07/27,24.65,19.49,62.84,100,79.6,0.844,8.073
2001/07/28,28.85,18.09,0,96.9,47.49,0.957,21.237
2001/07/29,27.71,17.24,0,94.54,46.34,0.901,22.923
2001/07/30,27.11,17.47,0,93.18,46.03,0.95,22.652
2001/07/31,28.26,16.47,0,95.35,44.37,0.794,23.785
2001/08/01,29.33,16.59,0,100,46,0.718,21.522
2001/08/02,30.38,18.19,0,100,48.48,0.696,19.073
2001/08/03,29.39,18.62,4.1,100,49.71,0.757,14.546
2001/08/04,24.07,19.15,28.22,100,76.6,0.929,7.353
2001/08/05,26.63,18.44,8.34,100,61.97,0.867,16.735
2001/08/06,27.3,16.14,0,100,49.51,0.758,19.927
2001/08/07,27.09,15.9,1.24,100,55.76,0.588,18.258
2001/08/08,27.16,15.18,0,100,49.47,0.673,20.001
2001/08/09,27.24,16.56,0,100,50.38,0.651,18.626
2001/08/10,28.35,17.71,0,100,50.67,0.671,18.458
2001/08/11,28.72,17.74,0,100,53.04,0.533,17.195
2001/08/12,29.62,17.7,0,100,49,0.633,17.907
2001/08/13,29.81,17.62,0,97.51,45.01,0.67,19.118
2001/08/14,30.54,18.24,0,97.29,44.82,0.683,20.422
2001/08/15,31.78,19.75,0,95.19,43.43,0.78,20.122
2001/08/16,28.73,21.41,5.31,94.54,55.74,0.844,5.737
2001/08/17,29.37,19.64,2.8,100,56.81,0.57,16.545
2001/08/18,30.1,18.51,0,100,52.32,0.353,16.478
2001/08/19,30.58,18.5,0,95.99,43.55,0.844,12.266
2001/08/20,28.75,17.69,0,88,36.32,1.779,19.415
2001/08/21,29.31,15.99,0,93.91,38.27,0.588,20.077
2001/08/22,31.67,16.4,0,94.11,36.47,0.588,17.647
2001/08/23,32.72,18.27,0,94,36.76,0.62,16.936
2001/08/24,33.6,19.28,0,93,34.79,0.995,17.09
2001/08/25,30.23,21.08,0,78.26,34.45,1.047,15.739
2001/08/26,29.9,20.37,0,88,38.67,0.857,15.838
2001/08/27,31.96,19.81,0,90.64,35.62,0.632,14.997
2001/08/28,30.91,22.37,0,77.8,35.07,1.081,14.179
2001/08/29,31.27,20.49,0,84.13,33.35,0.783,14.93
2001/08/30,33.53,19.58,0,91.98,33.41,0.63,15.09
2001/08/31,32.57,20.62,0,89.32,35.17,0.622,14.419
2001/09/01,31.29,20.22,3.2,93.09,41.15,0.998,12.74
2001/09/02,29.03,18.47,0,97,47.87,0.588,14.448
2001/09/03,29.31,18.88,0,96,46.26,0.588,13.616
2001/09/04,29.79,18.72,1.42,100,49.5,0.622,14.034
2001/09/05,27.95,19.37,22.28,100,65.23,0.699,9.197
2001/09/06,25.59,16.93,27.89,100,69.85,0.596,6.483
2001/09/07,25.03,16.18,0,93.03,43.38,1.341,14.705
2001/09/08,24.06,13.36,0,98.07,48.11,0.629,15.761
2001/09/09,24.42,13.72,0,100,52.33,0.603,14.373
2001/09/10,24.99,14.64,0,100,54.22,0.591,13.241
2001/09/11,25.6,15.09,0,100,55.87,0.588,12.914
2001/09/12,25.08,15.58,0,100,52.01,0.754,9.472
2001/09/13,24.95,16.25,0,100,63.22,0.672,12.721
2001/09/14,25.01,14.69,0,93.8,42.25,0.843,14.064
2001/09/15,16.71,13.84,21.12,94.55,72,1.095,2.163
2001/09/16,21.19,10.76,0,93.96,41.29,0.929,11.247
2001/09/17,22.2,11.57,0,93.99,41.36,0.986,14.331
2001/09/18,22.52,12.65,0,91.31,38.74,1.004,18.68
2001/09/19,24.09,13.07,0,100,48.49,0.749,11.963
2001/09/20,26.22,14.46,0,96.46,42.16,1.006,9.856
2001/09/21,24.23,13.03,0,92,36.63,0.911,13.721
2001/09/22,23.94,10.49,0,100,46.21,0.503,13.766
2001/09/23,24.39,12.2,0,100,51.78,0.425,13.656
2001/09/24,25.34,13.41,0,100,49.32,0.571,11.193
2001/09/25,26.33,17.03,0,100,58.38,0.503,9.286
2001/09/26,24.45,17.77,15.64,100,74.85,0.758,6.17
2001/09/27,24.07,15.58,2.26,100,66.47,0.742,10.071
2001/09/28,24.88,14.72,0,100,58.65,0.82,6.975
2001/09/29,22.4,13.22,0,100,61.6,0.899,7.386
2001/09/30,23.61,13.1,0,100,51.76,0.663,10.175
2001/10/01,22.65,11.33,0,100,51.63,0.524,9.454
2001/10/02,23.78,12.42,0,100,54.6,0.545,9.172
2001/10/03,24.45,13.2,0,100,54.16,0.663,10.42
2001/10/04,25.01,15.06,0,100,55.72,0.854,7.407
2001/10/05,26.69,14.25,10.75,100,58.87,1.234,4.402
2001/10/06,21.59,10.72,0,100,46.41,0.674,9.812
2001/10/07,17.62,9.43,11.55,100,62.62,0.894,3.917
2001/10/08,19.65,8.54,0,100,54.41,0.843,5.27
2001/10/09,19.47,10.06,0,94,38.62,1.1,10.448
2001/10/10,19.73,10.71,0,93,36.28,0.917,10.165
2001/10/11,23.24,9.73,0,100,48.06,0.588,8.059
2001/10/12,18.48,14.19,4.41,100,84.09,1.45,1.464
2001/10/13,22.39,16.12,15.46,100,86.04,1.01,3.008
2001/10/14,23.29,10.29,0,100,42.7,0.963,7.606
2001/10/15,19.37,8.55,0,100,49.78,0.431,8.986
2001/10/16,19.29,8.69,0,100,57.58,0.602,7.531
2001/10/17,20.07,9.29,0,100,50.23,0.518,9.815
2001/10/18,18.42,10.59,0,100,65.11,0.668,6.619
2001/10/19,19.32,9.51,0,100,65.44,0.503,7.6
2001/10/20,19.59,11.24,0,100,64.57,0.588,6.217
2001/10/21,17.72,10.68,0,100,59.68,0.593,4.342
2001/10/22,18.64,8.16,0,100,60.29,0.503,8.269
2001/10/23,21.45,9.35,0,100,60.02,0.588,6.8
2001/10/24,20.32,13.82,2.38,100,74.43,0.872,2.669
2001/10/25,14.24,9.45,0,100,66.62,1.277,3.643
2001/10/26,14.23,8.26,5.84,100,67.01,0.669,5.098
2001/10/27,13.4,12.44,0,100,88.98,0.698,2.079
2001/10/28,15.17,12.08,0,100,88.24,0.514,2.527
2001/10/29,17.11,9.47,0,100,72.69,0.36,4.105
2001/10/30,15.3,7.98,7.32,100,61.54,0.857,2.648
2001/10/31,18.16,11.75,26.78,100,57.76,1.28,3.394
2001/11/01,15.31,7.57,0,93,38.08,0.915,6.224
2001/11/02,15.14,5.9,0,100,59.33,0.292,4.866
2001/11/03,16.31,6.66,0,100,62.63,0.34,5.755
2001/11/04,17.27,5.99,0,100,63.23,0.422,5.913
2001/11/05,17.36,9.21,0,100,73.68,0.497,3.47
2001/11/06,16.18,6.94,0,100,65.4,0.433,4.982
2001/11/07,13.31,6.39,6.8,100,47.47,0.928,4.354
2001/11/08,11.71,4.4,0,97,38.64,0.84,5.13
2001/11/09,12.62,4.29,0,100,43.22,0.75,5.66
2001/11/10,12.74,3.71,0,100,58.69,0.516,4.207
2001/11/11,11.67,3.77,0,100,60.71,0.503,4.327
2001/11/12,13.35,3.25,0,100,60.64,0.537,4.512
2001/11/13,14.17,3.38,0,100,62.71,0.42,6.199
2001/11/14,15.15,6.6,0,100,67.96,0.455,6.849
2001/11/15,14.23,9.63,0,97.01,57.79,0.899,3.123
2001/11/16,13.07,6.83,0,93.26,38.81,0.916,4.442
2001/11/17,15.16,4.76,0,100,49.4,0.686,4.747
2001/11/18,12.17,1.95,0,100,49.79,0.576,6.445
2001/11/19,9.86,2.22,0,100,54.09,0.684,6.472
2001/11/20,9.71,5.61,1.84,100,71.25,0.54,1.514
2001/11/21,13.21,8.94,1.3,100,86.12,0.503,1.172
2001/11/22,16.59,6.58,0,100,54.21,0.678,3.657
2001/11/23,10.25,3.05,0,100,56.11,0.638,4.857
2001/11/24,7.98,2.14,0,100,66.64,0.599,2.857
2001/11/25,8.23,0.04,0,100,74.22,0.395,2.382
2001/11/26,9.99,7.55,0,100,68.64,0.673,1.694
2001/11/27,8.23,1.21,0,93,37.83,0.819,3.447
2001/11/28,9.15,-0.09,0,100,50.95,0.642,4.38
2001/11/29,14.8,3.83,0,100,50.43,0.761,5.751
2001/11/30,15.31,5,0,100,53.45,0.776,2.709
2001/12/01,13.82,4.86,0,100,53.94,0.723,2.426
2001/12/02,11.78,2.68,0,100,61.02,0.537,2.652
2001/12/03,11.1,1.65,0,100,69.47,0.226,2.484
2001/12/04,10.55,1.35,0,100,67.11,0.498,2.3
2001/12/05,11.32,2.49,0,100,69.54,0.478,2.289
2001/12/06,8.35,4.32,0,100,87.5,0.514,0.456
2001/12/07,9.06,7.74,2.27,100,94,0.576,0.735
2001/12/08,8.49,7.87,2.55,99.07,92.61,1.08,0.714
2001/12/09,7.87,6.7,28.36,100,92.36,1.653,0.156
2001/12/10,5.15,-1.91,4.65,94,47.55,1.757,0.722
2001/12/11,0.29,-4.21,4.23,82.94,45.71,1.197,1.244
2001/12/12,1.89,-8.07,9,100,70.95,0.995,4.308
2001/12/13,1.93,-11.55,0,100,69.02,0.815,2.317
2001/12/14,2.37,-13.07,9.14,100,44.26,0.992,6.203
2001/12/15,5.37,1.65,1.45,100,80.06,1.317,1.708
2001/12/16,4.6,-4.32,0,90.2,29.13,2.048,3.685
2001/12/17,3.64,-6.1,0,100,47.81,0.814,4.841
2001/12/18,2.8,-5.96,0,100,74.12,0.555,3.416
2001/12/19,3.44,-4.59,0,100,89.47,0.668,6.125
2001/12/20,3.53,-5.05,0,100,88.41,0.673,4.288
2001/12/21,3.16,-5.27,0,100,83.94,0.642,4.5
2001/12/22,3.54,-5.63,0,100,74.58,0.545,4.692
2001/12/23,3.18,-5.97,0,100,59.7,0.689,5.119
2001/12/24,5.73,-3.57,0,100,62.56,1.111,4.954
2001/12/25,6.29,3.25,0,100,90.35,1.014,1.912
2001/12/26,7.84,0.3,0,96.04,35.88,1.319,6.254
2001/12/27,6.26,-2.03,0,88,21.59,1.964,5.119
2001/12/28,2.27,-3.6,0,65.22,17.14,1.23,5.576
2001/12/29,1.5,-4.94,0,63.23,16.47,1.505,6.529
2001/12/30,1.68,-5.94,0,65.99,15.34,1.349,6.067
2001/12/31,1.43,-5.18,0,51.85,14.64,1.33,5.911
2002/01/01,2.75,-4.58,0,54.58,13.34,2.324,6.339
2002/01/02,3.86,-4.08,0,75.46,18.47,1.369,5.823
2002/01/03,5.39,-0.45,0,79.87,20.59,1.826,5.427
2002/01/04,4.69,-4.3,0,98.27,45.03,0.773,4.511
2002/01/05,3.57,-4.27,0,97.88,56.3,0.589,1.773
2002/01/06,4.74,-3.15,0,100,73.58,0.636,6.536
2002/01/07,5.55,-1.57,0,100,85.96,0.628,5.219
2002/01/08,5.56,0.66,1.85,100,88.71,0.939,2.349
2002/01/09,6.82,4.81,8.94,100,96.78,1.227,0.282
2002/01/10,9.96,5.27,13.09,100,89.54,1.301,0.651
2002/01/11,8.86,3.84,1.52,100,82.93,0.916,1.242
2002/01/12,15.29,6.53,0,100,81.04,0.945,5.203
2002/01/13,13.75,6.2,0,100,75.75,1.517,2.095
2002/01/14,12.51,5.1,0,100,69.56,1.142,4.513
2002/01/15,11.89,4.47,0,100,65.62,1.012,6.128
2002/01/16,8.34,2.17,3.92,100,69.95,0.733,6.321
2002/01/17,8.86,2.5,3.11,100,72.01,1.003,5.408
2002/01/18,14.35,2.51,7.52,100,58.29,1.4,0.361
2002/01/19,19.92,4.4,1.73,100,37.58,1.397,6.858
2002/01/20,14.37,4.24,0,100,50.6,0.744,2.551
2002/01/21,16.63,4.22,0,100,59.77,0.675,2.205
2002/01/22,16.16,3.73,0,100,49.42,0.723,5.004
2002/01/23,10.16,3.46,0,94.57,36.32,1.18,6.662
2002/01/24,8.97,1.19,0,95,35.35,1.036,6.55
2002/01/25,4.87,-0.3,0,95.36,59.57,0.71,6.666
2002/01/26,4.55,-1.66,0,100,82.1,0.475,6.794
2002/01/27,5.77,-0.56,0,100,66.05,0.782,7.129
2002/01/28,3.77,-1.33,0,94,55.9,0.627,7.618
2002/01/29,8.21,0.57,0,100,45,1.123,6.85
2002/01/30,12.32,2.51,0,100,34.38,1.268,7.415
2002/01/31,8.81,0.56,0,100,58.48,0.686,7.213
2002/02/01,10.44,1.93,0,100,66.79,0.717,8.429
2002/02/02,10.62,2.88,0,100,70.8,0.588,2.902
2002/02/03,9.48,0.63,0,100,68,0.431,7.606
2002/02/04,7.94,1.68,0,100,63.6,0.662,8.499
2002/02/05,7.58,2.75,4.32,100,82.51,0.89,0.768
2002/02/06,11.6,4.42,0,100,76.66,0.655,4.11
2002/02/07,16.48,5.44,0,100,66.33,0.763,5.669
2002/02/08,15.78,5.62,0,100,67.09,0.726,8.013
2002/02/09,16.23,4.53,0,100,55.38,1.014,7.72
2002/02/10,11.78,2.15,0,81.72,19.8,2.263,11.321
2002/02/11,5.94,2.15,0,97.91,65.71,0.982,1.222
2002/02/12,10.05,2.73,0,92,34.27,2.018,9.99
2002/02/13,6.36,0.73,0,57.18,12.95,2.908,11.415
2002/02/14,3.77,-1.86,0,30.28,9.03,1.819,11.222
2002/02/15,4.98,-2.18,0,77.92,24.06,0.737,9.831
2002/02/16,4.61,-1.7,0,84.98,35.9,0.679,10.149
2002/02/17,4.56,-1.69,0,84.12,35.48,0.682,10.389
2002/02/18,4.74,-1.89,0,96.46,55.98,0.523,11.513
2002/02/19,7.5,-1.42,0,100,56.41,0.476,9.753
2002/02/20,12.13,0.37,0,100,38.75,0.633,10.434
2002/02/21,8.65,-0.28,0,100,41,0.576,11.1
2002/02/22,10.62,-0.14,0,100,49.43,0.588,10.672
2002/02/23,7.6,1.47,1.94,100,64.07,0.946,2.631
2002/02/24,11.73,6.11,2.39,100,60.96,1.27,3.395
2002/02/25,11.81,8.36,9.43,98.9,82.66,1.876,0.366
2002/02/26,13.56,7.13,7.07,100,77.06,0.844,4.792
2002/02/27,10.05,6.7,1.08,97.54,75.24,0.844,2.114
2002/02/28,6.71,0.8,0,83.29,32.85,1.372,12.27
2002/03/01,3.52,-0.89,2.87,83.78,45.63,1.476,4.423
2002/03/02,8.28,1.38,25.24,100,65.52,1.715,4.038
2002/03/03,15.21,8.6,36.92,100,86.3,2.621,0.988
2002/03/04,17.89,6.78,0,100,55.11,1.202,13.945
2002/03/05,18.35,5.07,0,100,28.99,1.19,14.109
2002/03/06,13.69,3.08,0,100,46.48,0.755,14.281
2002/03/07,13.57,4.5,0,100,57.7,0.898,6.277
2002/03/08,14.56,4.03,0,100,47.06,0.702,15.811
2002/03/09,14.87,5.47,0,100,43.09,0.824,12.102
2002/03/10,14.64,4.98,2.3,100,37.98,0.889,10.133
2002/03/11,14.46,8.31,0,98.9,59.07,0.67,6.8
2002/03/12,13.74,6.58,0,100,61.84,0.758,7.112
2002/03/13,13.55,4.71,0,100,56.67,0.817,14.113
2002/03/14,14.59,5.1,0,100,57.07,0.594,14.795
2002/03/15,10.06,8.11,36.62,100,95.44,1.324,0.68
2002/03/16,16.26,10.34,12.31,100,84.5,0.663,2.303
2002/03/17,14.66,9.55,5.11,100,66.24,1.092,7.688
2002/03/18,12.41,9.68,7.58,100,92.53,1.362,1.054
2002/03/19,17.75,8.77,0,100,60.52,0.868,13.666
2002/03/20,15.06,9.75,22.37,100,78.53,1.262,3.48
2002/03/21,18,13.63,14.06,100,81.97,1.91,3.209
2002/03/22,17.47,11.55,4.9,100,72.53,0.774,7.908
2002/03/23,18.66,12.29,1.08,100,69.23,0.537,10.462
2002/03/24,15.44,9.98,1.91,94,57.2,1.349,8.948
2002/03/25,12.29,6.66,0,81.02,34.64,1.099,14.877
2002/03/26,10.79,5.42,0,80.34,32.61,1.431,12.503
2002/03/27,11.04,3.34,0,87.94,34.42,1.126,19.379
2002/03/28,11.57,2.37,0,100,41.58,0.852,19.495
2002/03/29,12.38,2.41,0,100,49.69,0.634,18.739
2002/03/30,14.61,2.48,0,100,48.9,0.649,20.1
2002/03/31,10.45,8.78,46.35,99.1,94.39,1.993,0.785
2002/04/01,18.33,11.27,5.39,100,70.92,1.096,8.729
2002/04/02,20.76,9.72,0,100,37.81,1.365,21.16
2002/04/03,18.08,6.41,0,95.48,34.13,0.959,20.357
2002/04/04,17.9,6.71,0,100,55.65,0.826,18.86
2002/04/05,15.81,6.45,2.84,100,65.3,1.015,3.784
2002/04/06,15.96,13.21,2.04,100,89.13,1.536,2.744
2002/04/07,16.43,13.36,10.45,100,89.44,2.811,2.234
2002/04/08,19.6,11.23,1.68,100,57.72,1.507,13.899
2002/04/09,19.66,8.93,0,100,38.98,1.156,10.762
2002/04/10,18.53,9.5,0,94,40.51,0.853,12.471
2002/04/11,17.65,9.75,1.25,92.83,44.44,1.099,13.1
2002/04/12,14.14,5.16,0,90,33.43,1.012,22.133
2002/04/13,13.9,4.33,0,86,27.82,1.116,22.742
2002/04/14,13.48,3.99,1.48,100,40.28,1.105,12.125
2002/04/15,13.73,9.89,9.89,100,81.31,1.351,3.194
2002/04/16,16.63,12.81,48.17,100,87.44,1.762,2.867
2002/04/17,17.02,11,4.87,100,74.68,0.758,4.202
2002/04/18,18.3,7.56,1.14,100,56.63,0.758,13.679
2002/04/19,18.26,7.81,1.24,100,58.12,1.045,12.401
2002/04/20,16.88,8.47,20.7,100,64.55,1.274,10.59
2002/04/21,17.67,11.2,1.08,100,65.08,0.953,12.235
2002/04/22,20.91,8.81,0,96.74,34.7,1.555,22.614
2002/04/23,21.37,10.69,0,91.42,34.02,1.111,24.175
2002/04/24,17.54,8.32,4.76,100,59.42,1.121,5.785
2002/04/25,16.22,13.35,25.91,100,84.45,2.004,2.404
2002/04/26,20.49,11.32,5.46,100,59.65,0.897,14.174
2002/04/27,14.55,13.68,21.25,100,87.59,3.297,1.929
2002/04/28,16.27,10.47,12.82,100,71.6,1.384,3
2002/04/29,19.42,10.01,2.29,100,63.18,0.821,10.369
2002/04/30,21.29,9.52,1.28,100,51.47,0.882,14.903
2002/05/01,22.2,11.07,2.42,100,48.79,0.838,23.915
2002/05/02,20.47,11.63,11.38,100,60.35,0.809,12.309
2002/05/03,17.67,13.34,2.03,100,71.55,1.114,7.052
2002/05/04,19.66,10.61,0,76.88,23.03,1.986,24.542
2002/05/05,16.5,7.29,0,78.09,23.89,1.631,26.426
2002/05/06,21.81,6.3,0,100,37.47,0.921,26.407
2002/05/07,24.09,7.91,0,100,35.84,1.161,24.274
2002/05/08,22.97,11.06,0,93.03,34.05,0.903,25.246
2002/05/09,21.4,9.45,1.24,100,44.52,0.844,20.111
2002/05/10,24.72,14.08,1.03,100,44.88,0.958,15.335
2002/05/11,27.15,10.75,0,100,33.51,1.182,23.88
2002/05/12,24.62,11.41,0,100,38.34,0.908,23.854
2002/05/13,26.01,12.37,0,100,40.69,0.889,23.165
2002/05/14,26.07,12.71,0,100,42.32,0.938,23.023
2002/05/15,25.69,15.87,0,94,40.53,0.99,25.619
2002/05/16,25.91,16.25,0,100,55.19,0.673,19.441
